  Frequency            , dB( V(Vs5)/ V(Ve))   , dB( V(Vs3)/ V(Ve))   
  7.870457896949e+05  ,2.409913891016e+01  ,1.173002457092e+01  
  7.888601176183e+05  ,2.407938386206e+01  ,1.171028275828e+01  
  7.906786279996e+05  ,2.405962764676e+01  ,1.169053983968e+01  
  7.925013304802e+05  ,2.403987026925e+01  ,1.167079582039e+01  
  7.943282347240e+05  ,2.402011173447e+01  ,1.165105070562e+01  
  7.961593504171e+05  ,2.400035204731e+01  ,1.163130450059e+01  
  7.979946872677e+05  ,2.398059121272e+01  ,1.161155721047e+01  
  7.998342550068e+05  ,2.396082923550e+01  ,1.159180884042e+01  
  8.016780633874e+05  ,2.394106612054e+01  ,1.157205939559e+01  
  8.035261221854e+05  ,2.392130187268e+01  ,1.155230888109e+01  
  8.053784411988e+05  ,2.390153649670e+01  ,1.153255730203e+01  
  8.072350302486e+05  ,2.388176999738e+01  ,1.151280466346e+01  
  8.090958991781e+05  ,2.386200237951e+01  ,1.149305097048e+01  
  8.109610578536e+05  ,2.384223364779e+01  ,1.147329622808e+01  
  8.128305161638e+05  ,2.382246380698e+01  ,1.145354044132e+01  
  8.147042840206e+05  ,2.380269286171e+01  ,1.143378361515e+01  
  8.165823713583e+05  ,2.378292081672e+01  ,1.141402575457e+01  
  8.184647881345e+05  ,2.376314767661e+01  ,1.139426686453e+01  
  8.203515443296e+05  ,2.374337344604e+01  ,1.137450694995e+01  
  8.222426499468e+05  ,2.372359812960e+01  ,1.135474601575e+01  
  8.241381150127e+05  ,2.370382173187e+01  ,1.133498406684e+01  
  8.260379495769e+05  ,2.368404425746e+01  ,1.131522110807e+01  
  8.279421637121e+05  ,2.366426571083e+01  ,1.129545714428e+01  
  8.298507675142e+05  ,2.364448609657e+01  ,1.127569218033e+01  
  8.317637711024e+05  ,2.362470541914e+01  ,1.125592622103e+01  
  8.336811846194e+05  ,2.360492368306e+01  ,1.123615927116e+01  
  8.356030182310e+05  ,2.358514089275e+01  ,1.121639133550e+01  
  8.375292821266e+05  ,2.356535705266e+01  ,1.119662241881e+01  
  8.394599865191e+05  ,2.354557216718e+01  ,1.117685252580e+01  
  8.413951416449e+05  ,2.352578624076e+01  ,1.115708166121e+01  
  8.433347577640e+05  ,2.350599927771e+01  ,1.113730982972e+01  
  8.452788451600e+05  ,2.348621128244e+01  ,1.111753703602e+01  
  8.472274141403e+05  ,2.346642225926e+01  ,1.109776328476e+01  
  8.491804750360e+05  ,2.344663221245e+01  ,1.107798858058e+01  
  8.511380382021e+05  ,2.342684114634e+01  ,1.105821292808e+01  
  8.531001140173e+05  ,2.340704906520e+01  ,1.103843633190e+01  
  8.550667128844e+05  ,2.338725597326e+01  ,1.101865879658e+01  
  8.570378452301e+05  ,2.336746187476e+01  ,1.099888032672e+01  
  8.590135215051e+05  ,2.334766677393e+01  ,1.097910092684e+01  
  8.609937521843e+05  ,2.332787067491e+01  ,1.095932060146e+01  
  8.629785477667e+05  ,2.330807358192e+01  ,1.093953935511e+01  
  8.649679187754e+05  ,2.328827549908e+01  ,1.091975719226e+01  
  8.669618757579e+05  ,2.326847643055e+01  ,1.089997411739e+01  
  8.689604292860e+05  ,2.324867638041e+01  ,1.088019013497e+01  
  8.709635899558e+05  ,2.322887535276e+01  ,1.086040524939e+01  
  8.729713683878e+05  ,2.320907335168e+01  ,1.084061946509e+01  
  8.749837752272e+05  ,2.318927038121e+01  ,1.082083278649e+01  
  8.770008211434e+05  ,2.316946644540e+01  ,1.080104521794e+01  
  8.790225168306e+05  ,2.314966154824e+01  ,1.078125676380e+01  
  8.810488730077e+05  ,2.312985569372e+01  ,1.076146742844e+01  
  8.830799004183e+05  ,2.311004888585e+01  ,1.074167721618e+01  
  8.851156098306e+05  ,2.309024112857e+01  ,1.072188613133e+01  
  8.871560120377e+05  ,2.307043242578e+01  ,1.070209417816e+01  
  8.892011178577e+05  ,2.305062278144e+01  ,1.068230136096e+01  
  8.912509381335e+05  ,2.303081219944e+01  ,1.066250768401e+01  
  8.933054837330e+05  ,2.301100068364e+01  ,1.064271315151e+01  
  8.953647655493e+05  ,2.299118823792e+01  ,1.062291776772e+01  
  8.974287945005e+05  ,2.297137486611e+01  ,1.060312153682e+01  
  8.994975815298e+05  ,2.295156057205e+01  ,1.058332446301e+01  
  9.015711376057e+05  ,2.293174535951e+01  ,1.056352655046e+01  
  9.036494737220e+05  ,2.291192923230e+01  ,1.054372780333e+01  
  9.057326008979e+05  ,2.289211219418e+01  ,1.052392822575e+01  
  9.078205301779e+05  ,2.287229424891e+01  ,1.050412782186e+01  
  9.099132726320e+05  ,2.285247540021e+01  ,1.048432659574e+01  
  9.120108393556e+05  ,2.283265565179e+01  ,1.046452455150e+01  
  9.141132414700e+05  ,2.281283500735e+01  ,1.044472169320e+01  
  9.162204901217e+05  ,2.279301347055e+01  ,1.042491802490e+01  
  9.183325964833e+05  ,2.277319104507e+01  ,1.040511355064e+01  
  9.204495717529e+05  ,2.275336773454e+01  ,1.038530827445e+01  
  9.225714271545e+05  ,2.273354354257e+01  ,1.036550220033e+01  
  9.246981739379e+05  ,2.271371847279e+01  ,1.034569533227e+01  
  9.268298233791e+05  ,2.269389252876e+01  ,1.032588767424e+01  
  9.289663867796e+05  ,2.267406571407e+01  ,1.030607923022e+01  
  9.311078754675e+05  ,2.265423803224e+01  ,1.028627000414e+01  
  9.332543007967e+05  ,2.263440948683e+01  ,1.026645999992e+01  
  9.354056741473e+05  ,2.261458008135e+01  ,1.024664922149e+01  
  9.375620069256e+05  ,2.259474981929e+01  ,1.022683767273e+01  
  9.397233105643e+05  ,2.257491870413e+01  ,1.020702535753e+01  
  9.418895965225e+05  ,2.255508673936e+01  ,1.018721227976e+01  
  9.440608762856e+05  ,2.253525392838e+01  ,1.016739844326e+01  
  9.462371613655e+05  ,2.251542027464e+01  ,1.014758385186e+01  
  9.484184633006e+05  ,2.249558578157e+01  ,1.012776850940e+01  
  9.506047936560e+05  ,2.247575045254e+01  ,1.010795241967e+01  
  9.527961640233e+05  ,2.245591429093e+01  ,1.008813558646e+01  
  9.549925860211e+05  ,2.243607730012e+01  ,1.006831801354e+01  
  9.571940712945e+05  ,2.241623948343e+01  ,1.004849970468e+01  
  9.594006315156e+05  ,2.239640084419e+01  ,1.002868066362e+01  
  9.616122783834e+05  ,2.237656138571e+01  ,1.000886089409e+01  
  9.638290236237e+05  ,2.235672111131e+01  ,9.989040399795e+00  
  9.660508789895e+05  ,2.233688002423e+01  ,9.969219184447e+00  
  9.682778562609e+05  ,2.231703812773e+01  ,9.949397251723e+00  
  9.705099672452e+05  ,2.229719542509e+01  ,9.929574605295e+00  
  9.727472237767e+05  ,2.227735191949e+01  ,9.909751248832e+00  
  9.749896377171e+05  ,2.225750761418e+01  ,9.889927185961e+00  
  9.772372209555e+05  ,2.223766251232e+01  ,9.870102420306e+00  
  9.794899854084e+05  ,2.221781661712e+01  ,9.850276955497e+00  
  9.817479430197e+05  ,2.219796993173e+01  ,9.830450795122e+00  
  9.840111057608e+05  ,2.217812245928e+01  ,9.810623942767e+00  
  9.862794856309e+05  ,2.215827420291e+01  ,9.790796402001e+00  
  9.885530946566e+05  ,2.213842516573e+01  ,9.770968176373e+00  
  9.908319448925e+05  ,2.211857535083e+01  ,9.751139269449e+00  
  9.931160484206e+05  ,2.209872476131e+01  ,9.731309684742e+00  
  9.954054173512e+05  ,2.207887340024e+01  ,9.711479425768e+00  
  9.977000638222e+05  ,2.205902127063e+01  ,9.691648496032e+00  
  9.999999999997e+05  ,2.203916837554e+01  ,9.671816899013e+00  
  1.002305238078e+06  ,2.201931471800e+01  ,9.651984638199e+00  
  1.004615790278e+06  ,2.199946030098e+01  ,9.632151717031e+00  
  1.006931668851e+06  ,2.197960512749e+01  ,9.612318138974e+00  
  1.009252886076e+06  ,2.195974920050e+01  ,9.592483907464e+00  
  1.011579454260e+06  ,2.193989252296e+01  ,9.572649025906e+00  
  1.013911385736e+06  ,2.192003509779e+01  ,9.552813497705e+00  
  1.016248692870e+06  ,2.190017692794e+01  ,9.532977326270e+00  
  1.018591388054e+06  ,2.188031801631e+01  ,9.513140514978e+00  
  1.020939483707e+06  ,2.186045836579e+01  ,9.493303067183e+00  
  1.023292992280e+06  ,2.184059797928e+01  ,9.473464986256e+00  
  1.025651926251e+06  ,2.182073685961e+01  ,9.453626275525e+00  
  1.028016298126e+06  ,2.180087500965e+01  ,9.433786938326e+00  
  1.030386120441e+06  ,2.178101243222e+01  ,9.413946977971e+00  
  1.032761405761e+06  ,2.176114913016e+01  ,9.394106397775e+00  
  1.035142166679e+06  ,2.174128510624e+01  ,9.374265201009e+00  
  1.037528415818e+06  ,2.172142036326e+01  ,9.354423390960e+00  
  1.039920165829e+06  ,2.170155490401e+01  ,9.334580970892e+00  
  1.042317429393e+06  ,2.168168873125e+01  ,9.314737944068e+00  
  1.044720219220e+06  ,2.166182184770e+01  ,9.294894313705e+00  
  1.047128548051e+06  ,2.164195425609e+01  ,9.275050083053e+00  
  1.049542428652e+06  ,2.162208595916e+01  ,9.255205255317e+00  
  1.051961873823e+06  ,2.160221695955e+01  ,9.235359833690e+00  
  1.054386896391e+06  ,2.158234726003e+01  ,9.215513821383e+00  
  1.056817509213e+06  ,2.156247686322e+01  ,9.195667221558e+00  
  1.059253725177e+06  ,2.154260577176e+01  ,9.175820037388e+00  
  1.061695557198e+06  ,2.152273398833e+01  ,9.155972272023e+00  
  1.064143018224e+06  ,2.150286151553e+01  ,9.136123928619e+00  
  1.066596121230e+06  ,2.148298835599e+01  ,9.116275010288e+00  
  1.069054879222e+06  ,2.146311451231e+01  ,9.096425520160e+00  
  1.071519305237e+06  ,2.144323998704e+01  ,9.076575461331e+00  
  1.073989412341e+06  ,2.142336478280e+01  ,9.056724836915e+00  
  1.076465213629e+06  ,2.140348890210e+01  ,9.036873649974e+00  
  1.078946722229e+06  ,2.138361234752e+01  ,9.017021903602e+00  
  1.081433951298e+06  ,2.136373512156e+01  ,8.997169600836e+00  
  1.083926914021e+06  ,2.134385722676e+01  ,8.977316744742e+00  
  1.086425623617e+06  ,2.132397866557e+01  ,8.957463338345e+00  
  1.088930093333e+06  ,2.130409944053e+01  ,8.937609384665e+00  
  1.091440336448e+06  ,2.128421955407e+01  ,8.917754886732e+00  
  1.093956366272e+06  ,2.126433900868e+01  ,8.897899847552e+00  
  1.096478196143e+06  ,2.124445780679e+01  ,8.878044270103e+00  
  1.099005839432e+06  ,2.122457595084e+01  ,8.858188157370e+00  
  1.101539309541e+06  ,2.120469344323e+01  ,8.838331512323e+00  
  1.104078619902e+06  ,2.118481028637e+01  ,8.818474337925e+00  
  1.106623783977e+06  ,2.116492648265e+01  ,8.798616637108e+00  
  1.109174815262e+06  ,2.114504203444e+01  ,8.778758412829e+00  
  1.111731727281e+06  ,2.112515694414e+01  ,8.758899668011e+00  
  1.114294533591e+06  ,2.110527121402e+01  ,8.739040405543e+00  
  1.116863247780e+06  ,2.108538484649e+01  ,8.719180628365e+00  
  1.119437883467e+06  ,2.106549784383e+01  ,8.699320339340e+00  
  1.122018454302e+06  ,2.104561020838e+01  ,8.679459541375e+00  
  1.124604973967e+06  ,2.102572194243e+01  ,8.659598237325e+00  
  1.127197456175e+06  ,2.100583304821e+01  ,8.639736430047e+00  
  1.129795914672e+06  ,2.098594352805e+01  ,8.619874122411e+00  
  1.132400363235e+06  ,2.096605338418e+01  ,8.600011317254e+00  
  1.135010815672e+06  ,2.094616261886e+01  ,8.580148017390e+00  
  1.137627285823e+06  ,2.092627123428e+01  ,8.560284225650e+00  
  1.140249787561e+06  ,2.090637923270e+01  ,8.540419944844e+00  
  1.142878334789e+06  ,2.088648661631e+01  ,8.520555177765e+00  
  1.145512941445e+06  ,2.086659338729e+01  ,8.500689927212e+00  
  1.148153621497e+06  ,2.084669954781e+01  ,8.480824195946e+00  
  1.150800388944e+06  ,2.082680510007e+01  ,8.460957986758e+00  
  1.153453257821e+06  ,2.080691004617e+01  ,8.441091302388e+00  
  1.156112242192e+06  ,2.078701438831e+01  ,8.421224145596e+00  
  1.158777356155e+06  ,2.076711812856e+01  ,8.401356519116e+00  
  1.161448613840e+06  ,2.074722126904e+01  ,8.381488425674e+00  
  1.164126029410e+06  ,2.072732381190e+01  ,8.361619867995e+00  
  1.166809617061e+06  ,2.070742575917e+01  ,8.341750848786e+00  
  1.169499391019e+06  ,2.068752711296e+01  ,8.321881370742e+00  
  1.172195365548e+06  ,2.066762787532e+01  ,8.302011436562e+00  
  1.174897554939e+06  ,2.064772804828e+01  ,8.282141048916e+00  
  1.177605973520e+06  ,2.062782763392e+01  ,8.262270210480e+00  
  1.180320635651e+06  ,2.060792663425e+01  ,8.242398923923e+00  
  1.183041555725e+06  ,2.058802505126e+01  ,8.222527191875e+00  
  1.185768748167e+06  ,2.056812288697e+01  ,8.202655017003e+00  
  1.188502227437e+06  ,2.054822014335e+01  ,8.182782401922e+00  
  1.191242008027e+06  ,2.052831682241e+01  ,8.162909349263e+00  
  1.193988104464e+06  ,2.050841292607e+01  ,8.143035861633e+00  
  1.196740531307e+06  ,2.048850845629e+01  ,8.123161941643e+00  
  1.199499303149e+06  ,2.046860341503e+01  ,8.103287591883e+00  
  1.202264434617e+06  ,2.044869780422e+01  ,8.083412814962e+00  
  1.205035940371e+06  ,2.042879162573e+01  ,8.063537613426e+00  
  1.207813835106e+06  ,2.040888488152e+01  ,8.043661989864e+00  
  1.210598133550e+06  ,2.038897757344e+01  ,8.023785946830e+00  
  1.213388850465e+06  ,2.036906970336e+01  ,8.003909486867e+00  
  1.216186000646e+06  ,2.034916127317e+01  ,7.984032612533e+00  
  1.218989598924e+06  ,2.032925228472e+01  ,7.964155326344e+00  
  1.221799660164e+06  ,2.030934273984e+01  ,7.944277630828e+00  
  1.224616199265e+06  ,2.028943264038e+01  ,7.924399528514e+00  
  1.227439231158e+06  ,2.026952198812e+01  ,7.904521021889e+00  
  1.230268770812e+06  ,2.024961078491e+01  ,7.884642113473e+00  
  1.233104833229e+06  ,2.022969903251e+01  ,7.864762805728e+00  
  1.235947433444e+06  ,2.020978673272e+01  ,7.844883101154e+00  
  1.238796586530e+06  ,2.018987388729e+01  ,7.825003002211e+00  
  1.241652307592e+06  ,2.016996049801e+01  ,7.805122511379e+00  
  1.244514611771e+06  ,2.015004656661e+01  ,7.785241631107e+00  
  1.247383514243e+06  ,2.013013209480e+01  ,7.765360363830e+00  
  1.250259030217e+06  ,2.011021708434e+01  ,7.745478711993e+00  
  1.253141174941e+06  ,2.009030153693e+01  ,7.725596678043e+00  
  1.256029963694e+06  ,2.007038545427e+01  ,7.705714264379e+00  
  1.258925411794e+06  ,2.005046883804e+01  ,7.685831473425e+00  
  1.261827534590e+06  ,2.003055168993e+01  ,7.665948307584e+00  
  1.264736347471e+06  ,2.001063401159e+01  ,7.646064769260e+00  
  1.267651865857e+06  ,1.999071580468e+01  ,7.626180860838e+00  
  1.270574105208e+06  ,1.997079707084e+01  ,7.606296584692e+00  
  1.273503081016e+06  ,1.995087781171e+01  ,7.586411943209e+00  
  1.276438808811e+06  ,1.993095802889e+01  ,7.566526938739e+00  
  1.279381304157e+06  ,1.991103772402e+01  ,7.546641573663e+00  
  1.282330582656e+06  ,1.989111689867e+01  ,7.526755850318e+00  
  1.285286659943e+06  ,1.987119555442e+01  ,7.506869771032e+00  
  1.288249551693e+06  ,1.985127369286e+01  ,7.486983338158e+00  
  1.291219273613e+06  ,1.983135131554e+01  ,7.467096554013e+00  
  1.294195841450e+06  ,1.981142842403e+01  ,7.447209420922e+00  
  1.297179270984e+06  ,1.979150501986e+01  ,7.427321941191e+00  
  1.300169578033e+06  ,1.977158110455e+01  ,7.407434117133e+00  
  1.303166778452e+06  ,1.975165667962e+01  ,7.387545951028e+00  
  1.306170888131e+06  ,1.973173174659e+01  ,7.367657445189e+00  
  1.309181922999e+06  ,1.971180630694e+01  ,7.347768601864e+00  
  1.312199899019e+06  ,1.969188036215e+01  ,7.327879423360e+00  
  1.315224832192e+06  ,1.967195391371e+01  ,7.307989911916e+00  
  1.318256738556e+06  ,1.965202696308e+01  ,7.288100069804e+00  
  1.321295634186e+06  ,1.963209951167e+01  ,7.268209899279e+00  
  1.324341535194e+06  ,1.961217156099e+01  ,7.248319402587e+00  
  1.327394457729e+06  ,1.959224311240e+01  ,7.228428581944e+00  
  1.330454417978e+06  ,1.957231416738e+01  ,7.208537439606e+00  
  1.333521432163e+06  ,1.955238472727e+01  ,7.188645977776e+00  
  1.336595516546e+06  ,1.953245479352e+01  ,7.168754198678e+00  
  1.339676687425e+06  ,1.951252436751e+01  ,7.148862104527e+00  
  1.342764961137e+06  ,1.949259345056e+01  ,7.128969697519e+00  
  1.345860354056e+06  ,1.947266204411e+01  ,7.109076979844e+00  
  1.348962882591e+06  ,1.945273014946e+01  ,7.089183953694e+00  
  1.352072563194e+06  ,1.943279776797e+01  ,7.069290621257e+00  
  1.355189412351e+06  ,1.941286490093e+01  ,7.049396984686e+00  
  1.358313446587e+06  ,1.939293154973e+01  ,7.029503046168e+00  
  1.361444682466e+06  ,1.937299771563e+01  ,7.009608807862e+00  
  1.364583136588e+06  ,1.935306339996e+01  ,6.989714271917e+00  
  1.367728825595e+06  ,1.933312860396e+01  ,6.969819440467e+00  
  1.370881766164e+06  ,1.931319332894e+01  ,6.949924315672e+00  
  1.374041975012e+06  ,1.929325757616e+01  ,6.930028899658e+00  
  1.377209468893e+06  ,1.927332134687e+01  ,6.910133194555e+00  
  1.380384264602e+06  ,1.925338464234e+01  ,6.890237202480e+00  
  1.383566378971e+06  ,1.923344746376e+01  ,6.870340925542e+00  
  1.386755828871e+06  ,1.921350981238e+01  ,6.850444365851e+00  
  1.389952631213e+06  ,1.919357168941e+01  ,6.830547525518e+00  
  1.393156802945e+06  ,1.917363309605e+01  ,6.810650406618e+00  
  1.396368361055e+06  ,1.915369403349e+01  ,6.790753011268e+00  
  1.399587322572e+06  ,1.913375450290e+01  ,6.770855341518e+00  
  1.402813704562e+06  ,1.911381450548e+01  ,6.750957399472e+00  
  1.406047524129e+06  ,1.909387404235e+01  ,6.731059187181e+00  
  1.409288798421e+06  ,1.907393311469e+01  ,6.711160706703e+00  
  1.412537544622e+06  ,1.905399172362e+01  ,6.691261960107e+00  
  1.415793779957e+06  ,1.903404987027e+01  ,6.671362949438e+00  
  1.419057521689e+06  ,1.901410755576e+01  ,6.651463676744e+00  
  1.422328787122e+06  ,1.899416478120e+01  ,6.631564144069e+00  
  1.425607593602e+06  ,1.897422154771e+01  ,6.611664353439e+00  
  1.428893958511e+06  ,1.895427785633e+01  ,6.591764306874e+00  
  1.432187899273e+06  ,1.893433370815e+01  ,6.571864006404e+00  
  1.435489433353e+06  ,1.891438910425e+01  ,6.551963454037e+00  
  1.438798578255e+06  ,1.889444404567e+01  ,6.532062651785e+00  
  1.442115351524e+06  ,1.887449853346e+01  ,6.512161601651e+00  
  1.445439770745e+06  ,1.885455256866e+01  ,6.492260305626e+00  
  1.448771853544e+06  ,1.883460615228e+01  ,6.472358765712e+00  
  1.452111617587e+06  ,1.881465928535e+01  ,6.452456983888e+00  
  1.455459080581e+06  ,1.879471196886e+01  ,6.432554962125e+00  
  1.458814260275e+06  ,1.877476420380e+01  ,6.412652702415e+00  
  1.462177174456e+06  ,1.875481599114e+01  ,6.392750206705e+00  
  1.465547840955e+06  ,1.873486733190e+01  ,6.372847476978e+00  
  1.468926277643e+06  ,1.871491822699e+01  ,6.352944515174e+00  
  1.472312502432e+06  ,1.869496867740e+01  ,6.333041323257e+00  
  1.475706533275e+06  ,1.867501868404e+01  ,6.313137903163e+00  
  1.479108388168e+06  ,1.865506824785e+01  ,6.293234256826e+00  
  1.482518085145e+06  ,1.863511736975e+01  ,6.273330386208e+00  
  1.485935642287e+06  ,1.861516605067e+01  ,6.253426293214e+00  
  1.489361077710e+06  ,1.859521429148e+01  ,6.233521979773e+00  
  1.492794409579e+06  ,1.857526209309e+01  ,6.213617447801e+00  
  1.496235656094e+06  ,1.855530945636e+01  ,6.193712699219e+00  
  1.499684835502e+06  ,1.853535638217e+01  ,6.173807735932e+00  
  1.503141966090e+06  ,1.851540287139e+01  ,6.153902559838e+00  
  1.506607066186e+06  ,1.849544892486e+01  ,6.133997172838e+00  
  1.510080154164e+06  ,1.847549454339e+01  ,6.114091576817e+00  
  1.513561248436e+06  ,1.845553972787e+01  ,6.094185773677e+00  
  1.517050367459e+06  ,1.843558447907e+01  ,6.074279765289e+00  
  1.520547529732e+06  ,1.841562879781e+01  ,6.054373553527e+00  
  1.524052753797e+06  ,1.839567268488e+01  ,6.034467140264e+00  
  1.527566058238e+06  ,1.837571614108e+01  ,6.014560527373e+00  
  1.531087461682e+06  ,1.835575916718e+01  ,5.994653716702e+00  
  1.534616982799e+06  ,1.833580176397e+01  ,5.974746710126e+00  
  1.538154640303e+06  ,1.831584393215e+01  ,5.954839509477e+00  
  1.541700452949e+06  ,1.829588567253e+01  ,5.934932116613e+00  
  1.545254439538e+06  ,1.827592698582e+01  ,5.915024533371e+00  
  1.548816618912e+06  ,1.825596787274e+01  ,5.895116761591e+00  
  1.552387009958e+06  ,1.823600833400e+01  ,5.875208803091e+00  
  1.555965631605e+06  ,1.821604837034e+01  ,5.855300659728e+00  
  1.559552502826e+06  ,1.819608798242e+01  ,5.835392333278e+00  
  1.563147642640e+06  ,1.817612717096e+01  ,5.815483825612e+00  
  1.566751070108e+06  ,1.815616593660e+01  ,5.795575138495e+00  
  1.570362804333e+06  ,1.813620428001e+01  ,5.775666273751e+00  
  1.573982864466e+06  ,1.811624220188e+01  ,5.755757233195e+00  
  1.577611269699e+06  ,1.809627970282e+01  ,5.735848018619e+00  
  1.581248039270e+06  ,1.807631678349e+01  ,5.715938631812e+00  
  1.584893192461e+06  ,1.805635344449e+01  ,5.696029074556e+00  
  1.588546748597e+06  ,1.803638968645e+01  ,5.676119348652e+00  
  1.592208727051e+06  ,1.801642550999e+01  ,5.656209455868e+00  
  1.595879147236e+06  ,1.799646091566e+01  ,5.636299397979e+00  
  1.599558028614e+06  ,1.797649590408e+01  ,5.616389176757e+00  
  1.603245390690e+06  ,1.795653047583e+01  ,5.596478793976e+00  
  1.606941253012e+06  ,1.793656463146e+01  ,5.576568251397e+00  
  1.610645635178e+06  ,1.791659837150e+01  ,5.556657550756e+00  
  1.614358556826e+06  ,1.789663169654e+01  ,5.536746693837e+00  
  1.618080037643e+06  ,1.787666460708e+01  ,5.516835682359e+00  
  1.621810097358e+06  ,1.785669710365e+01  ,5.496924518090e+00  
  1.625548755750e+06  ,1.783672918678e+01  ,5.477013202760e+00  
  1.629296032639e+06  ,1.781676085696e+01  ,5.457101738101e+00  
  1.633051947894e+06  ,1.779679211469e+01  ,5.437190125847e+00  
  1.636816521427e+06  ,1.777682296045e+01  ,5.417278367734e+00  
  1.640589773199e+06  ,1.775685339470e+01  ,5.397366465456e+00  
  1.644371723214e+06  ,1.773688341791e+01  ,5.377454420767e+00  
  1.648162391525e+06  ,1.771691303056e+01  ,5.357542235367e+00  
  1.651961798228e+06  ,1.769694223304e+01  ,5.337629910962e+00  
  1.655769963469e+06  ,1.767697102580e+01  ,5.317717449247e+00  
  1.659586907437e+06  ,1.765699940933e+01  ,5.297804851962e+00  
  1.663412650370e+06  ,1.763702738395e+01  ,5.277892120771e+00  
  1.667247212551e+06  ,1.761705495008e+01  ,5.257979257369e+00  
  1.671090614310e+06  ,1.759708210815e+01  ,5.238066263465e+00  
  1.674942876026e+06  ,1.757710885850e+01  ,5.218153140718e+00  
  1.678804018122e+06  ,1.755713520155e+01  ,5.198239890841e+00  
  1.682674061070e+06  ,1.753716113760e+01  ,5.178326515486e+00  
  1.686553025388e+06  ,1.751718666705e+01  ,5.158413016341e+00  
  1.690440931643e+06  ,1.749721179020e+01  ,5.138499395063e+00  
  1.694337800447e+06  ,1.747723650739e+01  ,5.118585653329e+00  
  1.698243652461e+06  ,1.745726081899e+01  ,5.098671792799e+00  
  1.702158508394e+06  ,1.743728472522e+01  ,5.078757815122e+00  
  1.706082389003e+06  ,1.741730822646e+01  ,5.058843721965e+00  
  1.710015315090e+06  ,1.739733132297e+01  ,5.038929514978e+00  
  1.713957307508e+06  ,1.737735401501e+01  ,5.019015195798e+00  
  1.717908387157e+06  ,1.735737630286e+01  ,4.999100766081e+00  
  1.721868574985e+06  ,1.733739818679e+01  ,4.979186227443e+00  
  1.725837891990e+06  ,1.731741966703e+01  ,4.959271581536e+00  
  1.729816359215e+06  ,1.729744074382e+01  ,4.939356829987e+00  
  1.733803997754e+06  ,1.727746141740e+01  ,4.919441974431e+00  
  1.737800828749e+06  ,1.725748168799e+01  ,4.899527016494e+00  
  1.741806873391e+06  ,1.723750155576e+01  ,4.879611957773e+00  
  1.745822152920e+06  ,1.721752102095e+01  ,4.859696799920e+00  
  1.749846688624e+06  ,1.719754008370e+01  ,4.839781544517e+00  
  1.753880501841e+06  ,1.717755874422e+01  ,4.819866193187e+00  
  1.757923613958e+06  ,1.715757700266e+01  ,4.799950747531e+00  
  1.761976046411e+06  ,1.713759485918e+01  ,4.780035209162e+00  
  1.766037820686e+06  ,1.711761231391e+01  ,4.760119579671e+00  
  1.770108958317e+06  ,1.709762936701e+01  ,4.740203860658e+00  
  1.774189480890e+06  ,1.707764601857e+01  ,4.720288053711e+00  
  1.778279410038e+06  ,1.705766226870e+01  ,4.700372160408e+00  
  1.782378767447e+06  ,1.703767811755e+01  ,4.680456182358e+00  
  1.786487574851e+06  ,1.701769356516e+01  ,4.660540121126e+00  
  1.790605854035e+06  ,1.699770861162e+01  ,4.640623978288e+00  
  1.794733626832e+06  ,1.697772325701e+01  ,4.620707755422e+00  
  1.798870915128e+06  ,1.695773750140e+01  ,4.600791454108e+00  
  1.803017740859e+06  ,1.693775134481e+01  ,4.580875075908e+00  
  1.807174126010e+06  ,1.691776478729e+01  ,4.560958622378e+00  
  1.811340092619e+06  ,1.689777782887e+01  ,4.541042095089e+00  
  1.815515662773e+06  ,1.687779046955e+01  ,4.521125495596e+00  
  1.819700858609e+06  ,1.685780270938e+01  ,4.501208825455e+00  
  1.823895702319e+06  ,1.683781454827e+01  ,4.481292086207e+00  
  1.828100216142e+06  ,1.681782598630e+01  ,4.461375279412e+00  
  1.832314422371e+06  ,1.679783702339e+01  ,4.441458406609e+00  
  1.836538343348e+06  ,1.677784765950e+01  ,4.421541469346e+00  
  1.840772001468e+06  ,1.675785789461e+01  ,4.401624469152e+00  
  1.845015419179e+06  ,1.673786772861e+01  ,4.381707407555e+00  
  1.849268618977e+06  ,1.671787716149e+01  ,4.361790286106e+00  
  1.853531623414e+06  ,1.669788619314e+01  ,4.341873106312e+00  
  1.857804455091e+06  ,1.667789482347e+01  ,4.321955869726e+00  
  1.862087136662e+06  ,1.665790305236e+01  ,4.302038577844e+00  
  1.866379690834e+06  ,1.663791087973e+01  ,4.282121232198e+00  
  1.870682140365e+06  ,1.661791830541e+01  ,4.262203834286e+00  
  1.874994508067e+06  ,1.659792532931e+01  ,4.242286385640e+00  
  1.879316816803e+06  ,1.657793195126e+01  ,4.222368887765e+00  
  1.883649089489e+06  ,1.655793817110e+01  ,4.202451342157e+00  
  1.887991349096e+06  ,1.653794398866e+01  ,4.182533750345e+00  
  1.892343618644e+06  ,1.651794940378e+01  ,4.162616113798e+00  
  1.896705921211e+06  ,1.649795441624e+01  ,4.142698434014e+00  
  1.901078279923e+06  ,1.647795902586e+01  ,4.122780712516e+00  
  1.905460717963e+06  ,1.645796323241e+01  ,4.102862950776e+00  
  1.909853258566e+06  ,1.643796703566e+01  ,4.082945150269e+00  
  1.914255925020e+06  ,1.641797043539e+01  ,4.063027312505e+00  
