  Frequency            , V(Ve)/ I(C1)         
  3.775721909254e+00  ,6.745550495404e+04  
  3.784425847171e+00  ,6.739435040985e+04  
  3.793149849737e+00  ,6.733341606697e+04  
  3.801893963205e+00  ,6.727270122942e+04  
  3.810658233938e+00  ,6.721220520333e+04  
  3.819442708400e+00  ,6.715192729885e+04  
  3.828247433168e+00  ,6.709186682032e+04  
  3.837072454923e+00  ,6.703202308121e+04  
  3.845917820453e+00  ,6.697239539109e+04  
  3.854783576658e+00  ,6.691298306208e+04  
  3.863669770541e+00  ,6.685378540803e+04  
  3.872576449216e+00  ,6.679480174254e+04  
  3.881503659906e+00  ,6.673603138186e+04  
  3.890451449943e+00  ,6.667747364294e+04  
  3.899419866765e+00  ,6.661912784445e+04  
  3.908408957924e+00  ,6.656099330483e+04  
  3.917418771078e+00  ,6.650306934419e+04  
  3.926449353996e+00  ,6.644535528436e+04  
  3.935500754558e+00  ,6.638785044786e+04  
  3.944573020753e+00  ,6.633055416035e+04  
  3.953666200681e+00  ,6.627346574489e+04  
  3.962780342554e+00  ,6.621658452909e+04  
  3.971915494694e+00  ,6.615990984034e+04  
  3.981071705535e+00  ,6.610344100535e+04  
  3.990249023621e+00  ,6.604717735773e+04  
  3.999447497611e+00  ,6.599111822567e+04  
  4.008667176273e+00  ,6.593526294190e+04  
  4.017908108489e+00  ,6.587961083989e+04  
  4.027170343254e+00  ,6.582416125528e+04  
  4.036453929676e+00  ,6.576891352254e+04  
  4.045758916974e+00  ,6.571386697977e+04  
  4.055085354484e+00  ,6.565902096482e+04  
  4.064433291652e+00  ,6.560437481583e+04  
  4.073802778041e+00  ,6.554992787501e+04  
  4.083193863327e+00  ,6.549567948344e+04  
  4.092606597300e+00  ,6.544162898481e+04  
  4.102041029866e+00  ,6.538777572215e+04  
  4.111497211045e+00  ,6.533411904114e+04  
  4.120975190973e+00  ,6.528065828774e+04  
  4.130475019901e+00  ,6.522739281103e+04  
  4.139996748197e+00  ,6.517432195988e+04  
  4.149540426343e+00  ,6.512144508298e+04  
  4.159106104940e+00  ,6.506876153261e+04  
  4.168693834703e+00  ,6.501627065990e+04  
  4.178303666466e+00  ,6.496397182151e+04  
  4.187935651179e+00  ,6.491186436959e+04  
  4.197589839910e+00  ,6.485994766086e+04  
  4.207266283844e+00  ,6.480822105232e+04  
  4.216965034286e+00  ,6.475668390366e+04  
  4.226686142656e+00  ,6.470533557433e+04  
  4.236429660495e+00  ,6.465417542309e+04  
  4.246195639463e+00  ,6.460320281478e+04  
  4.255984131337e+00  ,6.455241711207e+04  
  4.265795188016e+00  ,6.450181767790e+04  
  4.275628861516e+00  ,6.445140387791e+04  
  4.285485203974e+00  ,6.440117508235e+04  
  4.295364267649e+00  ,6.435113065543e+04  
  4.305266104917e+00  ,6.430126996747e+04  
  4.315190768278e+00  ,6.425159239002e+04  
  4.325138310350e+00  ,6.420209729342e+04  
  4.335108783875e+00  ,6.415278405171e+04  
  4.345102241716e+00  ,6.410365203672e+04  
  4.355118736856e+00  ,6.405470062740e+04  
  4.365158322402e+00  ,6.400592919758e+04  
  4.375221051582e+00  ,6.395733712431e+04  
  4.385306977750e+00  ,6.390892378926e+04  
  4.395416154378e+00  ,6.386068857048e+04  
  4.405548635065e+00  ,6.381263084970e+04  
  4.415704473533e+00  ,6.376475000941e+04  
  4.425883723626e+00  ,6.371704543233e+04  
  4.436086439314e+00  ,6.366951650491e+04  
  4.446312674691e+00  ,6.362216261286e+04  
  4.456562483975e+00  ,6.357498314364e+04  
  4.466835921509e+00  ,6.352797748497e+04  
  4.477133041763e+00  ,6.348114502627e+04  
  4.487453899331e+00  ,6.343448515973e+04  
  4.497798548933e+00  ,6.338799727629e+04  
  4.508167045414e+00  ,6.334168077012e+04  
  4.518559443749e+00  ,6.329553503563e+04  
  4.528975799036e+00  ,6.324955946851e+04  
  4.539416166502e+00  ,6.320375346468e+04  
  4.549880601500e+00  ,6.315811642378e+04  
  4.560369159513e+00  ,6.311264774423e+04  
  4.570881896149e+00  ,6.306734682668e+04  
  4.581418867145e+00  ,6.302221307403e+04  
  4.591980128369e+00  ,6.297724588695e+04  
  4.602565735813e+00  ,6.293244467230e+04  
  4.613175745604e+00  ,6.288780883326e+04  
  4.623810213992e+00  ,6.284333777671e+04  
  4.634469197363e+00  ,6.279903091227e+04  
  4.645152752227e+00  ,6.275488764636e+04  
  4.655860935229e+00  ,6.271090739060e+04  
  4.666593803143e+00  ,6.266708955688e+04  
  4.677351412872e+00  ,6.262343355533e+04  
  4.688133821452e+00  ,6.257993880383e+04  
  4.698941086052e+00  ,6.253660471401e+04  
  4.709773263969e+00  ,6.249343070276e+04  
  4.720630412636e+00  ,6.245041618819e+04  
  4.731512589615e+00  ,6.240756058818e+04  
  4.742419852602e+00  ,6.236486332287e+04  
  4.753352259428e+00  ,6.232232381411e+04  
  4.764309868054e+00  ,6.227994148254e+04  
  4.775292736577e+00  ,6.223771575303e+04  
  4.786300923226e+00  ,6.219564604968e+04  
  4.797334486367e+00  ,6.215373179788e+04  
  4.808393484497e+00  ,6.211197242474e+04  
  4.819477976251e+00  ,6.207036735963e+04  
  4.830588020398e+00  ,6.202891603115e+04  
  4.841723675841e+00  ,6.198761786967e+04  
  4.852885001621e+00  ,6.194647230679e+04  
  4.864072056914e+00  ,6.190547877689e+04  
  4.875284901034e+00  ,6.186463671305e+04  
  4.886523593428e+00  ,6.182394555114e+04  
  4.897788193684e+00  ,6.178340472725e+04  
  4.909078761526e+00  ,6.174301368074e+04  
  4.920395356814e+00  ,6.170277184920e+04  
  4.931738039549e+00  ,6.166267867296e+04  
  4.943106869868e+00  ,6.162273359361e+04  
  4.954501908048e+00  ,6.158293605401e+04  
  4.965923214503e+00  ,6.154328549821e+04  
  4.977370849789e+00  ,6.150378137056e+04  
  4.988844874600e+00  ,6.146442311812e+04  
  5.000345349770e+00  ,6.142521018822e+04  
  5.011872336273e+00  ,6.138614202841e+04  
  5.023425895224e+00  ,6.134721809001e+04  
  5.035006087879e+00  ,6.130843782306e+04  
  5.046612975635e+00  ,6.126980067987e+04  
  5.058246620031e+00  ,6.123130611294e+04  
  5.069907082747e+00  ,6.119295357861e+04  
  5.081594425605e+00  ,6.115474253187e+04  
  5.093308710572e+00  ,6.111667243001e+04  
  5.105049999754e+00  ,6.107874272949e+04  
  5.116818355403e+00  ,6.104095289162e+04  
  5.128613839913e+00  ,6.100330237636e+04  
  5.140436515824e+00  ,6.096579064597e+04  
  5.152286445817e+00  ,6.092841716138e+04  
  5.164163692721e+00  ,6.089118138936e+04  
  5.176068319505e+00  ,6.085408279280e+04  
  5.188000389289e+00  ,6.081712083994e+04  
  5.199959965335e+00  ,6.078029499665e+04  
  5.211947111051e+00  ,6.074360473315e+04  
  5.223961889991e+00  ,6.070704951934e+04  
  5.236004365857e+00  ,6.067062882633e+04  
  5.248074602498e+00  ,6.063434212601e+04  
  5.260172663907e+00  ,6.059818889198e+04  
  5.272298614228e+00  ,6.056216859960e+04  
  5.284452517752e+00  ,6.052628072393e+04  
  5.296634438916e+00  ,6.049052474228e+04  
  5.308844442310e+00  ,6.045490013371e+04  
  5.321082592668e+00  ,6.041940637802e+04  
  5.333348954876e+00  ,6.038404295261e+04  
  5.345643593970e+00  ,6.034880934284e+04  
  5.357966575133e+00  ,6.031370503062e+04  
  5.370317963702e+00  ,6.027872949913e+04  
  5.382697825163e+00  ,6.024388223482e+04  
  5.395106225151e+00  ,6.020916272333e+04  
  5.407543229456e+00  ,6.017457045253e+04  
  5.420008904016e+00  ,6.014010491206e+04  
  5.432503314924e+00  ,6.010576558863e+04  
  5.445026528424e+00  ,6.007155197846e+04  
  5.457578610912e+00  ,6.003746357072e+04  
  5.470159628940e+00  ,6.000349985841e+04  
  5.482769649208e+00  ,5.996966033726e+04  
  5.495408738576e+00  ,5.993594450374e+04  
  5.508076964054e+00  ,5.990235185296e+04  
  5.520774392807e+00  ,5.986888188433e+04  
  5.533501092157e+00  ,5.983553409694e+04  
  5.546257129579e+00  ,5.980230799214e+04  
  5.559042572704e+00  ,5.976920306783e+04  
  5.571857489319e+00  ,5.973621883039e+04  
  5.584701947368e+00  ,5.970335478272e+04  
  5.597576014951e+00  ,5.967061042950e+04  
  5.610479760324e+00  ,5.963798527711e+04  
  5.623413251903e+00  ,5.960547883316e+04  
  5.636376558259e+00  ,5.957309060594e+04  
  5.649369748123e+00  ,5.954082010341e+04  
  5.662392890382e+00  ,5.950866683837e+04  
  5.675446054085e+00  ,5.947663032326e+04  
  5.688529308438e+00  ,5.944471006810e+04  
  5.701642722807e+00  ,5.941290558879e+04  
  5.714786366718e+00  ,5.938121640245e+04  
  5.727960309858e+00  ,5.934964202324e+04  
  5.741164622073e+00  ,5.931818196858e+04  
  5.754399373371e+00  ,5.928683575817e+04  
  5.767664633922e+00  ,5.925560291132e+04  
  5.780960474057e+00  ,5.922448295013e+04  
  5.794286964269e+00  ,5.919347539422e+04  
  5.807644175213e+00  ,5.916257977019e+04  
  5.821032177708e+00  ,5.913179560057e+04  
  5.834451042737e+00  ,5.910112240963e+04  
  5.847900841445e+00  ,5.907055972598e+04  
  5.861381645140e+00  ,5.904010707626e+04  
  5.874893525298e+00  ,5.900976398938e+04  
  5.888436553556e+00  ,5.897952999594e+04  
  5.902010801718e+00  ,5.894940462669e+04  
  5.915616341754e+00  ,5.891938741463e+04  
  5.929253245800e+00  ,5.888947789131e+04  
  5.942921586155e+00  ,5.885967559208e+04  
  5.956621435290e+00  ,5.882998005246e+04  
  5.970352865838e+00  ,5.880039080964e+04  
  5.984115950603e+00  ,5.877090740097e+04  
  5.997910762555e+00  ,5.874152936444e+04  
  6.011737374833e+00  ,5.871225624080e+04  
  6.025595860743e+00  ,5.868308757146e+04  
  6.039486293764e+00  ,5.865402289794e+04  
  6.053408747539e+00  ,5.862506176400e+04  
  6.067363295885e+00  ,5.859620371352e+04  
  6.081350012787e+00  ,5.856744829207e+04  
  6.095368972401e+00  ,5.853879504641e+04  
  6.109420249055e+00  ,5.851024352446e+04  
  6.123503917247e+00  ,5.848179327371e+04  
  6.137620051648e+00  ,5.845344384495e+04  
  6.151768727098e+00  ,5.842519478908e+04  
  6.165950018615e+00  ,5.839704565869e+04  
  6.180164001384e+00  ,5.836899600486e+04  
  6.194410750768e+00  ,5.834104538359e+04  
  6.208690342300e+00  ,5.831319334934e+04  
  6.223002851691e+00  ,5.828543945777e+04  
  6.237348354824e+00  ,5.825778326778e+04  
  6.251726927757e+00  ,5.823022433734e+04  
  6.266138646723e+00  ,5.820276222449e+04  
  6.280583588133e+00  ,5.817539649161e+04  
  6.295061828572e+00  ,5.814812670064e+04  
  6.309573444802e+00  ,5.812095241256e+04  
  6.324118513762e+00  ,5.809387319106e+04  
  6.338697112569e+00  ,5.806688860313e+04  
  6.353309318517e+00  ,5.803999821318e+04  
  6.367955209079e+00  ,5.801320158834e+04  
  6.382634861905e+00  ,5.798649829583e+04  
  6.397348354826e+00  ,5.795988790615e+04  
  6.412095765851e+00  ,5.793336998879e+04  
  6.426877173170e+00  ,5.790694411545e+04  
  6.441692655151e+00  ,5.788060985789e+04  
  6.456542290346e+00  ,5.785436678797e+04  
  6.471426157486e+00  ,5.782821448237e+04  
  6.486344335482e+00  ,5.780215251572e+04  
  6.501296903431e+00  ,5.777618046327e+04  
  6.516283940608e+00  ,5.775029790348e+04  
  6.531305526474e+00  ,5.772450441385e+04  
  6.546361740672e+00  ,5.769879957616e+04  
  6.561452663029e+00  ,5.767318296748e+04  
  6.576578373554e+00  ,5.764765417239e+04  
  6.591738952443e+00  ,5.762221277178e+04  
  6.606934480076e+00  ,5.759685834926e+04  
  6.622165037017e+00  ,5.757159048956e+04  
  6.637430704019e+00  ,5.754640877905e+04  
  6.652731562017e+00  ,5.752131280416e+04  
  6.668067692136e+00  ,5.749630215239e+04  
  6.683439175686e+00  ,5.747137641134e+04  
  6.698846094165e+00  ,5.744653517179e+04  
  6.714288529259e+00  ,5.742177802567e+04  
  6.729766562843e+00  ,5.739710456173e+04  
  6.745280276979e+00  ,5.737251437460e+04  
  6.760829753920e+00  ,5.734800705736e+04  
  6.776415076106e+00  ,5.732358220581e+04  
  6.792036326172e+00  ,5.729923941361e+04  
  6.807693586937e+00  ,5.727497827925e+04  
  6.823386941416e+00  ,5.725079839860e+04  
  6.839116472814e+00  ,5.722669937340e+04  
  6.854882264526e+00  ,5.720268079955e+04  
  6.870684400142e+00  ,5.717874227991e+04  
  6.886522963442e+00  ,5.715488341628e+04  
  6.902398038402e+00  ,5.713110380995e+04  
  6.918309709189e+00  ,5.710740306488e+04  
  6.934258060165e+00  ,5.708378078666e+04  
  6.950243175888e+00  ,5.706023658087e+04  
  6.966265141107e+00  ,5.703677005097e+04  
  6.982324040771e+00  ,5.701338080845e+04  
  6.998419960022e+00  ,5.699006845997e+04  
  7.014552984199e+00  ,5.696683261380e+04  
  7.030723198838e+00  ,5.694367288197e+04  
  7.046930689671e+00  ,5.692058887595e+04  
  7.063175542629e+00  ,5.689758020720e+04  
  7.079457843841e+00  ,5.687464648773e+04  
  7.095777679634e+00  ,5.685178733435e+04  
  7.112135136533e+00  ,5.682900236116e+04  
  7.128530301265e+00  ,5.680629118280e+04  
  7.144963260755e+00  ,5.678365341818e+04  
  7.161434102129e+00  ,5.676108868510e+04  
  7.177942912713e+00  ,5.673859660137e+04  
  7.194489780037e+00  ,5.671617678743e+04  
  7.211074791829e+00  ,5.669382886423e+04  
  7.227698036021e+00  ,5.667155245271e+04  
  7.244359600750e+00  ,5.664934717700e+04  
  7.261059574351e+00  ,5.662721265956e+04  
  7.277798045368e+00  ,5.660514852392e+04  
  7.294575102545e+00  ,5.658315439786e+04  
  7.311390834834e+00  ,5.656122990534e+04  
  7.328245331389e+00  ,5.653937467569e+04  
  7.345138681571e+00  ,5.651758833709e+04  
  7.362070974947e+00  ,5.649587051662e+04  
  7.379042301291e+00  ,5.647422084506e+04  
  7.396052750582e+00  ,5.645263895477e+04  
  7.413102413009e+00  ,5.643112447481e+04  
  7.430191378967e+00  ,5.640967704120e+04  
  7.447319739060e+00  ,5.638829628451e+04  
  7.464487584100e+00  ,5.636698184118e+04  
  7.481695005111e+00  ,5.634573334705e+04  
  7.498942093324e+00  ,5.632455043628e+04  
  7.516228940182e+00  ,5.630343274673e+04  
  7.533555637337e+00  ,5.628237991782e+04  
  7.550922276654e+00  ,5.626139158781e+04  
  7.568328950209e+00  ,5.624046739599e+04  
  7.585775750291e+00  ,5.621960698316e+04  
  7.603262769401e+00  ,5.619880999169e+04  
  7.620790100254e+00  ,5.617807606387e+04  
  7.638357835777e+00  ,5.615740484188e+04  
  7.655966069112e+00  ,5.613679597110e+04  
  7.673614893618e+00  ,5.611624909788e+04  
  7.691304402866e+00  ,5.609576386470e+04  
  7.709034690644e+00  ,5.607533992097e+04  
  7.726805850957e+00  ,5.605497691334e+04  
  7.744617978025e+00  ,5.603467449157e+04  
  7.762471166287e+00  ,5.601443230427e+04  
  7.780365510398e+00  ,5.599425000101e+04  
  7.798301105232e+00  ,5.597412723399e+04  
  7.816278045883e+00  ,5.595406365366e+04  
  7.834296427662e+00  ,5.593405891472e+04  
  7.852356346100e+00  ,5.591411267067e+04  
  7.870457896951e+00  ,5.589422457434e+04  
  7.888601176185e+00  ,5.587439428228e+04  
  7.906786279998e+00  ,5.585462144981e+04  
  7.925013304804e+00  ,5.583490573431e+04  
  7.943282347242e+00  ,5.581524679414e+04  
  7.961593504173e+00  ,5.579564428754e+04  
  7.979946872679e+00  ,5.577609787314e+04  
  7.998342550070e+00  ,5.575660721220e+04  
  8.016780633876e+00  ,5.573717196582e+04  
  8.035261221856e+00  ,5.571779179609e+04  
  8.053784411990e+00  ,5.569846636439e+04  
  8.072350302488e+00  ,5.567919533635e+04  
  8.090958991783e+00  ,5.565997837417e+04  
  8.109610578538e+00  ,5.564081514429e+04  
  8.128305161641e+00  ,5.562170531190e+04  
  8.147042840208e+00  ,5.560264854478e+04  
  8.165823713586e+00  ,5.558364450949e+04  
  8.184647881347e+00  ,5.556469287514e+04  
  8.203515443298e+00  ,5.554579331071e+04  
  8.222426499470e+00  ,5.552694548503e+04  
  8.241381150130e+00  ,5.550814907112e+04  
  8.260379495771e+00  ,5.548940373860e+04  
  8.279421637123e+00  ,5.547070916072e+04  
  8.298507675144e+00  ,5.545206500951e+04  
  8.317637711026e+00  ,5.543347096009e+04  
  8.336811846196e+00  ,5.541492668688e+04  
  8.356030182312e+00  ,5.539643186469e+04  
  8.375292821268e+00  ,5.537798616979e+04  
  8.394599865194e+00  ,5.535958927937e+04  
  8.413951416452e+00  ,5.534124087100e+04  
  8.433347577642e+00  ,5.532294062317e+04  
  8.452788451602e+00  ,5.530468821584e+04  
  8.472274141406e+00  ,5.528648332878e+04  
  8.491804750363e+00  ,5.526832564160e+04  
  8.511380382023e+00  ,5.525021483644e+04  
  8.531001140175e+00  ,5.523215059636e+04  
  8.550667128846e+00  ,5.521413260314e+04  
  8.570378452303e+00  ,5.519616054167e+04  
  8.590135215054e+00  ,5.517823409555e+04  
  8.609937521846e+00  ,5.516035295145e+04  
  8.629785477669e+00  ,5.514251679315e+04  
  8.649679187756e+00  ,5.512472530858e+04  
  8.669618757582e+00  ,5.510697818604e+04  
  8.689604292863e+00  ,5.508927511200e+04  
  8.709635899560e+00  ,5.507161577708e+04  
  8.729713683881e+00  ,5.505399986953e+04  
  8.749837752274e+00  ,5.503642708068e+04  
  8.770008211436e+00  ,5.501889710111e+04  
  8.790225168308e+00  ,5.500140962284e+04  
  8.810488730080e+00  ,5.498396433765e+04  
  8.830799004185e+00  ,5.496656093990e+04  
  8.851156098308e+00  ,5.494919912370e+04  
  8.871560120379e+00  ,5.493187858187e+04  
  8.892011178579e+00  ,5.491459901194e+04  
  8.912509381337e+00  ,5.489736010902e+04  
  8.933054837332e+00  ,5.488016156968e+04  
  8.953647655495e+00  ,5.486300309132e+04  
  8.974287945007e+00  ,5.484588437335e+04  
  8.994975815300e+00  ,5.482880511439e+04  
  9.015711376059e+00  ,5.481176501175e+04  
  9.036494737223e+00  ,5.479476376852e+04  
  9.057326008982e+00  ,5.477780108376e+04  
  9.078205301781e+00  ,5.476087666011e+04  
  9.099132726322e+00  ,5.474399019945e+04  
  9.120108393559e+00  ,5.472714140505e+04  
  9.141132414702e+00  ,5.471032998106e+04  
  9.162204901220e+00  ,5.469355563030e+04  
  9.183325964835e+00  ,5.467681805809e+04  
  9.204495717531e+00  ,5.466011697279e+04  
  9.225714271547e+00  ,5.464345207815e+04  
  9.246981739382e+00  ,5.462682308097e+04  
  9.268298233793e+00  ,5.461022969053e+04  
  9.289663867799e+00  ,5.459367161424e+04  
  9.311078754678e+00  ,5.457714856036e+04  
  9.332543007969e+00  ,5.456066024126e+04  
  9.354056741475e+00  ,5.454420636528e+04  
  9.375620069258e+00  ,5.452778664265e+04  
  9.397233105646e+00  ,5.451140078777e+04  
  9.418895965228e+00  ,5.449504851038e+04  
  9.440608762859e+00  ,5.447872952382e+04  
  9.462371613657e+00  ,5.446244354337e+04  
  9.484184633008e+00  ,5.444619028183e+04  
  9.506047936562e+00  ,5.442996945398e+04  
  9.527961640236e+00  ,5.441378077651e+04  
  9.549925860214e+00  ,5.439762396421e+04  
  9.571940712948e+00  ,5.438149873436e+04  
  9.594006315159e+00  ,5.436540480449e+04  
  9.616122783836e+00  ,5.434934189302e+04  
  9.638290236239e+00  ,5.433330971806e+04  
  9.660508789898e+00  ,5.431730799912e+04  
  9.682778562612e+00  ,5.430133645652e+04  
  9.705099672454e+00  ,5.428539480980e+04  
  9.727472237769e+00  ,5.426948278040e+04  
  9.749896377173e+00  ,5.425360009223e+04  
  9.772372209558e+00  ,5.423774646509e+04  
  9.794899854086e+00  ,5.422192162181e+04  
  9.817479430199e+00  ,5.420612528768e+04  
  9.840111057611e+00  ,5.419035718661e+04  
  9.862794856312e+00  ,5.417461704226e+04  
  9.885530946569e+00  ,5.415890458128e+04  
  9.908319448927e+00  ,5.414321952950e+04  
  9.931160484209e+00  ,5.412756161412e+04  
  9.954054173515e+00  ,5.411193056151e+04  
