  Frequency            , dB( V(Vs4)/ V(Ve))   
  1.083926914021e+06  ,4.188538366249e+01  
  1.086425623617e+06  ,4.188290608688e+01  
  1.088930093333e+06  ,4.188041840661e+01  
  1.091440336448e+06  ,4.187792058583e+01  
  1.093956366272e+06  ,4.187541258872e+01  
  1.096478196143e+06  ,4.187289437925e+01  
  1.099005839432e+06  ,4.187036592138e+01  
  1.101539309541e+06  ,4.186782717900e+01  
  1.104078619902e+06  ,4.186527811580e+01  
  1.106623783977e+06  ,4.186271869558e+01  
  1.109174815262e+06  ,4.186014888187e+01  
  1.111731727281e+06  ,4.185756863825e+01  
  1.114294533591e+06  ,4.185497792810e+01  
  1.116863247780e+06  ,4.185237671489e+01  
  1.119437883467e+06  ,4.184976496183e+01  
  1.122018454302e+06  ,4.184714263213e+01  
  1.124604973967e+06  ,4.184450968894e+01  
  1.127197456175e+06  ,4.184186609528e+01  
  1.129795914672e+06  ,4.183921181410e+01  
  1.132400363235e+06  ,4.183654680831e+01  
  1.135010815672e+06  ,4.183387104070e+01  
  1.137627285823e+06  ,4.183118447399e+01  
  1.140249787561e+06  ,4.182848707083e+01  
  1.142878334789e+06  ,4.182577879375e+01  
  1.145512941445e+06  ,4.182305960527e+01  
  1.148153621497e+06  ,4.182032946774e+01  
  1.150800388944e+06  ,4.181758834354e+01  
  1.153453257821e+06  ,4.181483619492e+01  
  1.156112242192e+06  ,4.181207298401e+01  
  1.158777356155e+06  ,4.180929867291e+01  
  1.161448613840e+06  ,4.180651322359e+01  
  1.164126029410e+06  ,4.180371659807e+01  
  1.166809617061e+06  ,4.180090875816e+01  
  1.169499391019e+06  ,4.179808966564e+01  
  1.172195365548e+06  ,4.179525928220e+01  
  1.174897554939e+06  ,4.179241756948e+01  
  1.177605973520e+06  ,4.178956448904e+01  
  1.180320635651e+06  ,4.178670000238e+01  
  1.183041555725e+06  ,4.178382407080e+01  
  1.185768748167e+06  ,4.178093665571e+01  
  1.188502227437e+06  ,4.177803771836e+01  
  1.191242008027e+06  ,4.177512721988e+01  
  1.193988104464e+06  ,4.177220512139e+01  
  1.196740531307e+06  ,4.176927138393e+01  
  1.199499303149e+06  ,4.176632596841e+01  
  1.202264434617e+06  ,4.176336883575e+01  
  1.205035940371e+06  ,4.176039994672e+01  
  1.207813835106e+06  ,4.175741926206e+01  
  1.210598133550e+06  ,4.175442674247e+01  
  1.213388850465e+06  ,4.175142234849e+01  
  1.216186000646e+06  ,4.174840604064e+01  
  1.218989598924e+06  ,4.174537777940e+01  
  1.221799660164e+06  ,4.174233752511e+01  
  1.224616199265e+06  ,4.173928523807e+01  
  1.227439231158e+06  ,4.173622087854e+01  
  1.230268770812e+06  ,4.173314440664e+01  
  1.233104833229e+06  ,4.173005578251e+01  
  1.235947433444e+06  ,4.172695496612e+01  
  1.238796586530e+06  ,4.172384191747e+01  
  1.241652307592e+06  ,4.172071659643e+01  
  1.244514611771e+06  ,4.171757896280e+01  
  1.247383514243e+06  ,4.171442897634e+01  
  1.250259030217e+06  ,4.171126659675e+01  
  1.253141174941e+06  ,4.170809178363e+01  
  1.256029963694e+06  ,4.170490449652e+01  
  1.258925411794e+06  ,4.170170469490e+01  
  1.261827534590e+06  ,4.169849233822e+01  
  1.264736347471e+06  ,4.169526738581e+01  
  1.267651865857e+06  ,4.169202979693e+01  
  1.270574105208e+06  ,4.168877953080e+01  
  1.273503081016e+06  ,4.168551654664e+01  
  1.276438808811e+06  ,4.168224080349e+01  
  1.279381304157e+06  ,4.167895226040e+01  
  1.282330582656e+06  ,4.167565087633e+01  
  1.285286659943e+06  ,4.167233661020e+01  
  1.288249551693e+06  ,4.166900942085e+01  
  1.291219273613e+06  ,4.166566926702e+01  
  1.294195841450e+06  ,4.166231610747e+01  
  1.297179270984e+06  ,4.165894990087e+01  
  1.300169578033e+06  ,4.165557060580e+01  
  1.303166778452e+06  ,4.165217818081e+01  
  1.306170888131e+06  ,4.164877258435e+01  
  1.309181922999e+06  ,4.164535377490e+01  
  1.312199899019e+06  ,4.164192171077e+01  
  1.315224832192e+06  ,4.163847635032e+01  
  1.318256738556e+06  ,4.163501765177e+01  
  1.321295634186e+06  ,4.163154557330e+01  
  1.324341535194e+06  ,4.162806007308e+01  
  1.327394457729e+06  ,4.162456110915e+01  
  1.330454417978e+06  ,4.162104863959e+01  
  1.333521432163e+06  ,4.161752262233e+01  
  1.336595516546e+06  ,4.161398301532e+01  
  1.339676687425e+06  ,4.161042977639e+01  
  1.342764961137e+06  ,4.160686286340e+01  
  1.345860354056e+06  ,4.160328223403e+01  
  1.348962882591e+06  ,4.159968784607e+01  
  1.352072563194e+06  ,4.159607965712e+01  
  1.355189412351e+06  ,4.159245762481e+01  
  1.358313446587e+06  ,4.158882170671e+01  
  1.361444682466e+06  ,4.158517186028e+01  
  1.364583136588e+06  ,4.158150804301e+01  
  1.367728825595e+06  ,4.157783021231e+01  
  1.370881766164e+06  ,4.157413832554e+01  
  1.374041975012e+06  ,4.157043233999e+01  
  1.377209468893e+06  ,4.156671221295e+01  
  1.380384264602e+06  ,4.156297790159e+01  
  1.383566378971e+06  ,4.155922936318e+01  
  1.386755828871e+06  ,4.155546655472e+01  
  1.389952631213e+06  ,4.155168943343e+01  
  1.393156802945e+06  ,4.154789795626e+01  
  1.396368361055e+06  ,4.154409208023e+01  
  1.399587322572e+06  ,4.154027176231e+01  
  1.402813704562e+06  ,4.153643695938e+01  
  1.406047524129e+06  ,4.153258762833e+01  
  1.409288798421e+06  ,4.152872372600e+01  
  1.412537544622e+06  ,4.152484520917e+01  
  1.415793779957e+06  ,4.152095203458e+01  
  1.419057521689e+06  ,4.151704415899e+01  
  1.422328787122e+06  ,4.151312153904e+01  
  1.425607593602e+06  ,4.150918413135e+01  
  1.428893958511e+06  ,4.150523189255e+01  
  1.432187899273e+06  ,4.150126477919e+01  
  1.435489433353e+06  ,4.149728274782e+01  
  1.438798578255e+06  ,4.149328575490e+01  
  1.442115351524e+06  ,4.148927375689e+01  
  1.445439770745e+06  ,4.148524671027e+01  
  1.448771853544e+06  ,4.148120457137e+01  
  1.452111617587e+06  ,4.147714729659e+01  
  1.455459080581e+06  ,4.147307484226e+01  
  1.458814260275e+06  ,4.146898716468e+01  
  1.462177174456e+06  ,4.146488422012e+01  
  1.465547840955e+06  ,4.146076596478e+01  
  1.468926277643e+06  ,4.145663235492e+01  
  1.472312502432e+06  ,4.145248334671e+01  
  1.475706533275e+06  ,4.144831889633e+01  
  1.479108388168e+06  ,4.144413895987e+01  
  1.482518085145e+06  ,4.143994349347e+01  
  1.485935642287e+06  ,4.143573245320e+01  
  1.489361077710e+06  ,4.143150579512e+01  
  1.492794409579e+06  ,4.142726347526e+01  
  1.496235656094e+06  ,4.142300544965e+01  
  1.499684835502e+06  ,4.141873167423e+01  
  1.503141966090e+06  ,4.141444210501e+01  
  1.506607066186e+06  ,4.141013669795e+01  
  1.510080154164e+06  ,4.140581540896e+01  
  1.513561248436e+06  ,4.140147819393e+01  
  1.517050367459e+06  ,4.139712500877e+01  
  1.520547529732e+06  ,4.139275580938e+01  
  1.524052753797e+06  ,4.138837055163e+01  
  1.527566058238e+06  ,4.138396919124e+01  
  1.531087461682e+06  ,4.137955168421e+01  
  1.534616982799e+06  ,4.137511798625e+01  
  1.538154640303e+06  ,4.137066805317e+01  
  1.541700452949e+06  ,4.136620184079e+01  
  1.545254439538e+06  ,4.136171930488e+01  
  1.548816618912e+06  ,4.135722040119e+01  
  1.552387009958e+06  ,4.135270508551e+01  
  1.555965631605e+06  ,4.134817331359e+01  
  1.559552502826e+06  ,4.134362504108e+01  
  1.563147642640e+06  ,4.133906022382e+01  
  1.566751070108e+06  ,4.133447881751e+01  
  1.570362804333e+06  ,4.132988077782e+01  
  1.573982864466e+06  ,4.132526606055e+01  
  1.577611269699e+06  ,4.132063462135e+01  
  1.581248039270e+06  ,4.131598641592e+01  
  1.584893192461e+06  ,4.131132140000e+01  
  1.588546748597e+06  ,4.130663952928e+01  
  1.592208727051e+06  ,4.130194075950e+01  
  1.595879147236e+06  ,4.129722504629e+01  
  1.599558028614e+06  ,4.129249234546e+01  
  1.603245390690e+06  ,4.128774261261e+01  
  1.606941253012e+06  ,4.128297580353e+01  
  1.610645635178e+06  ,4.127819187389e+01  
  1.614358556826e+06  ,4.127339077944e+01  
  1.618080037643e+06  ,4.126857247592e+01  
  1.621810097358e+06  ,4.126373691895e+01  
  1.625548755750e+06  ,4.125888406440e+01  
  1.629296032639e+06  ,4.125401386797e+01  
  1.633051947894e+06  ,4.124912628543e+01  
  1.636816521427e+06  ,4.124422127251e+01  
  1.640589773199e+06  ,4.123929878507e+01  
  1.644371723214e+06  ,4.123435877879e+01  
  1.648162391525e+06  ,4.122940120954e+01  
  1.651961798228e+06  ,4.122442603313e+01  
  1.655769963469e+06  ,4.121943320540e+01  
  1.659586907437e+06  ,4.121442268219e+01  
  1.663412650370e+06  ,4.120939441935e+01  
  1.667247212551e+06  ,4.120434837278e+01  
  1.671090614310e+06  ,4.119928449837e+01  
  1.674942876026e+06  ,4.119420275205e+01  
  1.678804018122e+06  ,4.118910308976e+01  
  1.682674061070e+06  ,4.118398546745e+01  
  1.686553025388e+06  ,4.117884984114e+01  
  1.690440931643e+06  ,4.117369616677e+01  
  1.694337800447e+06  ,4.116852440043e+01  
  1.698243652461e+06  ,4.116333449819e+01  
  1.702158508394e+06  ,4.115812641609e+01  
  1.706082389003e+06  ,4.115290011027e+01  
  1.710015315090e+06  ,4.114765553684e+01  
  1.713957307508e+06  ,4.114239265202e+01  
  1.717908387157e+06  ,4.113711141194e+01  
  1.721868574985e+06  ,4.113181177288e+01  
  1.725837891990e+06  ,4.112649369108e+01  
  1.729816359215e+06  ,4.112115712286e+01  
  1.733803997754e+06  ,4.111580202452e+01  
  1.737800828749e+06  ,4.111042835244e+01  
  1.741806873391e+06  ,4.110503606304e+01  
  1.745822152920e+06  ,4.109962511272e+01  
  1.749846688624e+06  ,4.109419545799e+01  
  1.753880501841e+06  ,4.108874705532e+01  
  1.757923613958e+06  ,4.108327986128e+01  
  1.761976046411e+06  ,4.107779383251e+01  
  1.766037820686e+06  ,4.107228892561e+01  
  1.770108958317e+06  ,4.106676509728e+01  
  1.774189480890e+06  ,4.106122230422e+01  
  1.778279410038e+06  ,4.105566050320e+01  
  1.782378767447e+06  ,4.105007965107e+01  
  1.786487574851e+06  ,4.104447970466e+01  
  1.790605854035e+06  ,4.103886062091e+01  
  1.794733626832e+06  ,4.103322235677e+01  
  1.798870915128e+06  ,4.102756486927e+01  
  1.803017740859e+06  ,4.102188811542e+01  
  1.807174126010e+06  ,4.101619205237e+01  
  1.811340092619e+06  ,4.101047663733e+01  
  1.815515662773e+06  ,4.100474182743e+01  
  1.819700858609e+06  ,4.099898758001e+01  
  1.823895702319e+06  ,4.099321385242e+01  
  1.828100216142e+06  ,4.098742060199e+01  
  1.832314422371e+06  ,4.098160778626e+01  
  1.836538343348e+06  ,4.097577536264e+01  
  1.840772001468e+06  ,4.096992328877e+01  
  1.845015419179e+06  ,4.096405152229e+01  
  1.849268618977e+06  ,4.095816002082e+01  
  1.853531623414e+06  ,4.095224874222e+01  
  1.857804455091e+06  ,4.094631764423e+01  
  1.862087136662e+06  ,4.094036668477e+01  
  1.866379690834e+06  ,4.093439582181e+01  
  1.870682140365e+06  ,4.092840501334e+01  
  1.874994508067e+06  ,4.092239421749e+01  
  1.879316816803e+06  ,4.091636339242e+01  
  1.883649089489e+06  ,4.091031249636e+01  
  1.887991349096e+06  ,4.090424148758e+01  
  1.892343618644e+06  ,4.089815032453e+01  
  1.896705921211e+06  ,4.089203896560e+01  
  1.901078279923e+06  ,4.088590736935e+01  
  1.905460717963e+06  ,4.087975549438e+01  
  1.909853258566e+06  ,4.087358329937e+01  
  1.914255925020e+06  ,4.086739074308e+01  
  1.918668740670e+06  ,4.086117778436e+01  
  1.923091728910e+06  ,4.085494438215e+01  
  1.927524913190e+06  ,4.084869049537e+01  
  1.931968317016e+06  ,4.084241608319e+01  
  1.936421963946e+06  ,4.083612110475e+01  
  1.940885877592e+06  ,4.082980551932e+01  
  1.945360081622e+06  ,4.082346928624e+01  
  1.949844599757e+06  ,4.081711236489e+01  
  1.954339455775e+06  ,4.081073471481e+01  
  1.958844673505e+06  ,4.080433629561e+01  
  1.963360276835e+06  ,4.079791706699e+01  
  1.967886289706e+06  ,4.079147698871e+01  
  1.972422736114e+06  ,4.078501602066e+01  
  1.976969640111e+06  ,4.077853412283e+01  
  1.981527025804e+06  ,4.077203125522e+01  
  1.986094917357e+06  ,4.076550737803e+01  
  1.990673338987e+06  ,4.075896245154e+01  
  1.995262314968e+06  ,4.075239643602e+01  
  1.999861869632e+06  ,4.074580929203e+01  
  2.004472027364e+06  ,4.073920098006e+01  
  2.009092812608e+06  ,4.073257146073e+01  
  2.013724249862e+06  ,4.072592069481e+01  
  2.018366363681e+06  ,4.071924864316e+01  
  2.023019178678e+06  ,4.071255526674e+01  
  2.027682719521e+06  ,4.070584052660e+01  
  2.032357010936e+06  ,4.069910438390e+01  
  2.037042077705e+06  ,4.069234679999e+01  
  2.041737944669e+06  ,4.068556773610e+01  
  2.046444636724e+06  ,4.067876715383e+01  
  2.051162178825e+06  ,4.067194501479e+01  
  2.055890595983e+06  ,4.066510128059e+01  
  2.060629913269e+06  ,4.065823591314e+01  
  2.065380155810e+06  ,4.065134887432e+01  
  2.070141348790e+06  ,4.064444012622e+01  
  2.074913517454e+06  ,4.063750963092e+01  
  2.079696687103e+06  ,4.063055735080e+01  
  2.084490883097e+06  ,4.062358324822e+01  
  2.089296130853e+06  ,4.061658728562e+01  
  2.094112455850e+06  ,4.060956942572e+01  
  2.098939883623e+06  ,4.060252963122e+01  
  2.103778439766e+06  ,4.059546786500e+01  
  2.108628149933e+06  ,4.058838409008e+01  
  2.113489039836e+06  ,4.058127826952e+01  
  2.118361135248e+06  ,4.057415036656e+01  
  2.123244462000e+06  ,4.056700034459e+01  
  2.128139045982e+06  ,4.055982816708e+01  
  2.133044913146e+06  ,4.055263379769e+01  
  2.137962089502e+06  ,4.054541720005e+01  
  2.142890601119e+06  ,4.053817833817e+01  
  2.147830474130e+06  ,4.053091717595e+01  
  2.152781734724e+06  ,4.052363367755e+01  
  2.157744409152e+06  ,4.051632780721e+01  
  2.162718523726e+06  ,4.050899952937e+01  
  2.167704104819e+06  ,4.050164880847e+01  
  2.172701178863e+06  ,4.049427560924e+01  
  2.177709772352e+06  ,4.048687989647e+01  
  2.182729911842e+06  ,4.047946163506e+01  
  2.187761623949e+06  ,4.047202079010e+01  
  2.192804935350e+06  ,4.046455732675e+01  
  2.197859872784e+06  ,4.045707121043e+01  
  2.202926463053e+06  ,4.044956240656e+01  
  2.208004733018e+06  ,4.044203088076e+01  
  2.213094709605e+06  ,4.043447659885e+01  
  2.218196419799e+06  ,4.042689952668e+01  
  2.223309890651e+06  ,4.041929963031e+01  
  2.228435149270e+06  ,4.041167687600e+01  
  2.233572222830e+06  ,4.040403122998e+01  
  2.238721138568e+06  ,4.039636265882e+01  
  2.243881923782e+06  ,4.038867112910e+01  
  2.249054605835e+06  ,4.038095660765e+01  
  2.254239212152e+06  ,4.037321906137e+01  
  2.259435770220e+06  ,4.036545845736e+01  
  2.264644307592e+06  ,4.035767476277e+01  
  2.269864851883e+06  ,4.034986794505e+01  
  2.275097430771e+06  ,4.034203797172e+01  
  2.280342072000e+06  ,4.033418481045e+01  
  2.285598803375e+06  ,4.032630842908e+01  
  2.290867652767e+06  ,4.031840879559e+01  
  2.296148648112e+06  ,4.031048587815e+01  
  2.301441817408e+06  ,4.030253964506e+01  
  2.306747188719e+06  ,4.029457006476e+01  
  2.312064790175e+06  ,4.028657710587e+01  
  2.317394649968e+06  ,4.027856073718e+01  
  2.322736796356e+06  ,4.027052092762e+01  
  2.328091257664e+06  ,4.026245764625e+01  
  2.333458062280e+06  ,4.025437086239e+01  
  2.338837238659e+06  ,4.024626054540e+01  
  2.344228815319e+06  ,4.023812666486e+01  
  2.349632820848e+06  ,4.022996919056e+01  
  2.355049283895e+06  ,4.022178809234e+01  
  2.360478233180e+06  ,4.021358334033e+01  
  2.365919697485e+06  ,4.020535490472e+01  
  2.371373705661e+06  ,4.019710275593e+01  
  2.376840286624e+06  ,4.018882686451e+01  
  2.382319469358e+06  ,4.018052720125e+01  
  2.387811282912e+06  ,4.017220373701e+01  
  2.393315756405e+06  ,4.016385644281e+01  
  2.398832919019e+06  ,4.015548529001e+01  
  2.404362800006e+06  ,4.014709024994e+01  
  2.409905428686e+06  ,4.013867129419e+01  
  2.415460834444e+06  ,4.013022839452e+01  
  2.421029046735e+06  ,4.012176152290e+01  
  2.426610095082e+06  ,4.011327065134e+01  
  2.432204009073e+06  ,4.010475575218e+01  
  2.437810818368e+06  ,4.009621679788e+01  
  2.443430552693e+06  ,4.008765376101e+01  
  2.449063241844e+06  ,4.007906661438e+01  
  2.454708915684e+06  ,4.007045533098e+01  
  2.460367604147e+06  ,4.006181988393e+01  
  2.466039337234e+06  ,4.005316024664e+01  
  2.471724145015e+06  ,4.004447639245e+01  
  2.477422057632e+06  ,4.003576829522e+01  
  2.483133105295e+06  ,4.002703592874e+01  
  2.488857318282e+06  ,4.001827926703e+01  
  2.494594726942e+06  ,4.000949828429e+01  
  2.500345361696e+06  ,4.000069295499e+01  
  2.506109253031e+06  ,3.999186325371e+01  
  2.511886431509e+06  ,3.998300915515e+01  
  2.517676927758e+06  ,3.997413063433e+01  
  2.523480772480e+06  ,3.996522766631e+01  
  2.529297996445e+06  ,3.995630022645e+01  
  2.535128630497e+06  ,3.994734829026e+01  
  2.540972705548e+06  ,3.993837183336e+01  
  2.546830252584e+06  ,3.992937083169e+01  
  2.552701302660e+06  ,3.992034526125e+01  
  2.558585886905e+06  ,3.991129509827e+01  
  2.564484036517e+06  ,3.990222031923e+01  
  2.570395782768e+06  ,3.989312090068e+01  
  2.576321157002e+06  ,3.988399681938e+01  
  2.582260190634e+06  ,3.987484805250e+01  
  2.588212915152e+06  ,3.986567457702e+01  
  2.594179362118e+06  ,3.985647637033e+01  
  2.600159563164e+06  ,3.984725341002e+01  
  2.606153549998e+06  ,3.983800567384e+01  
  2.612161354398e+06  ,3.982873313971e+01  
  2.618183008218e+06  ,3.981943578567e+01  
  2.624218543384e+06  ,3.981011359014e+01  
  2.630267991894e+06  ,3.980076653158e+01  
  2.636331385824e+06  ,3.979139458864e+01  
  2.642408757321e+06  ,3.978199774017e+01  
  2.648500138606e+06  ,3.977257596536e+01  
  2.654605561975e+06  ,3.976312924338e+01  
  2.660725059798e+06  ,3.975365755368e+01  
  2.666858664521e+06  ,3.974416087600e+01  
  2.673006408662e+06  ,3.973463919003e+01  
  2.679168324818e+06  ,3.972509247591e+01  
  2.685344445658e+06  ,3.971552071385e+01  
  2.691534803926e+06  ,3.970592388426e+01  
  2.697739432444e+06  ,3.969630196774e+01  
  2.703958364108e+06  ,3.968665494509e+01  
  2.710191631890e+06  ,3.967698279736e+01  
  2.716439268838e+06  ,3.966728550567e+01  
  2.722701308077e+06  ,3.965756305142e+01  
  2.728977782807e+06  ,3.964781541632e+01  
  2.735268726306e+06  ,3.963804258193e+01  
  2.741574171927e+06  ,3.962824453040e+01  
  2.747894153101e+06  ,3.961842124383e+01  
  2.754228703337e+06  ,3.960857270458e+01  
  2.760577856219e+06  ,3.959869889521e+01  
  2.766941645411e+06  ,3.958879979850e+01  
  2.773320104651e+06  ,3.957887539741e+01  
  2.779713267758e+06  ,3.956892567504e+01  
  2.786121168629e+06  ,3.955895061471e+01  
  2.792543841236e+06  ,3.954895020006e+01  
  2.798981319633e+06  ,3.953892441474e+01  
  2.805433637951e+06  ,3.952887324271e+01  
  2.811900830398e+06  ,3.951879666806e+01  
  2.818382931263e+06  ,3.950869467518e+01  
  2.824879974915e+06  ,3.949856724851e+01  
  2.831391995798e+06  ,3.948841437284e+01  
  2.837919028441e+06  ,3.947823603301e+01  
  2.844461107447e+06  ,3.946803221422e+01  
  2.851018267503e+06  ,3.945780290166e+01  
  2.857590543374e+06  ,3.944754808091e+01  
  2.864177969906e+06  ,3.943726773765e+01  
  2.870780582024e+06  ,3.942696185773e+01  
  2.877398414735e+06  ,3.941663042732e+01  
  2.884031503126e+06  ,3.940627343260e+01  
  2.890679882364e+06  ,3.939589086016e+01  
  2.897343587700e+06  ,3.938548269661e+01  
  2.904022654463e+06  ,3.937504892880e+01  
  2.910717118066e+06  ,3.936458954388e+01  
  2.917427014000e+06  ,3.935410452906e+01  
  2.924152377842e+06  ,3.934359387178e+01  
  2.930893245249e+06  ,3.933305755975e+01  
  2.937649651961e+06  ,3.932249558077e+01  
  2.944421633798e+06  ,3.931190792290e+01  
  2.951209226665e+06  ,3.930129457437e+01  
  2.958012466551e+06  ,3.929065552363e+01  
  2.964831389523e+06  ,3.927999075929e+01  
  2.971666031737e+06  ,3.926930027020e+01  
  2.978516429428e+06  ,3.925858404533e+01  
  2.985382618917e+06  ,3.924784207396e+01  
  2.992264636607e+06  ,3.923707434543e+01  
  2.999162518987e+06  ,3.922628084934e+01  
  3.006076302627e+06  ,3.921546157552e+01  
  3.013006024185e+06  ,3.920461651390e+01  
  3.019951720401e+06  ,3.919374565470e+01  
  3.026913428100e+06  ,3.918284898827e+01  
  3.033891184193e+06  ,3.917192650513e+01  
  3.040885025675e+06  ,3.916097819613e+01  
  3.047894989627e+06  ,3.915000405210e+01  
  3.054921113214e+06  ,3.913900406423e+01  
  3.061963433690e+06  ,3.912797822385e+01  
  3.069021988390e+06  ,3.911692652245e+01  
  3.076096814740e+06  ,3.910584895170e+01  
  3.083187950248e+06  ,3.909474550357e+01  
  3.090295432513e+06  ,3.908361617010e+01  
  3.097419299216e+06  ,3.907246094356e+01  
  3.104559588127e+06  ,3.906127981639e+01  
  3.111716337105e+06  ,3.905007278129e+01  
  3.118889584093e+06  ,3.903883983099e+01  
  3.126079367123e+06  ,3.902758095867e+01  
  3.133285724315e+06  ,3.901629615734e+01  
  3.140508693875e+06  ,3.900498542061e+01  
  3.147748314100e+06  ,3.899364874185e+01  
  3.155004623374e+06  ,3.898228611500e+01  
  3.162277660167e+06  ,3.897089753387e+01  
  3.169567463042e+06  ,3.895948299266e+01  
  3.176874070649e+06  ,3.894804248569e+01  
  3.184197521725e+06  ,3.893657600743e+01  
  3.191537855100e+06  ,3.892508355257e+01  
  3.198895109690e+06  ,3.891356511602e+01  
  3.206269324504e+06  ,3.890202069275e+01  
  3.213660538639e+06  ,3.889045027799e+01  
  3.221068791282e+06  ,3.887885386718e+01  
  3.228494121712e+06  ,3.886723145594e+01  
  3.235936569295e+06  ,3.885558303996e+01  
  3.243396173492e+06  ,3.884390861521e+01  
  3.250872973853e+06  ,3.883220817785e+01  
  3.258367010019e+06  ,3.882048172412e+01  
  3.265878321722e+06  ,3.880872925050e+01  
  3.273406948787e+06  ,3.879695075369e+01  
  3.280952931130e+06  ,3.878514623045e+01  
  3.288516308759e+06  ,3.877331567785e+01  
  3.296097121773e+06  ,3.876145909296e+01  
  3.303695410367e+06  ,3.874957647330e+01  
  3.311311214825e+06  ,3.873766781624e+01  
  3.318944575525e+06  ,3.872573311951e+01  
  3.326595532939e+06  ,3.871377238097e+01  
  3.334264127631e+06  ,3.870178559868e+01  
  3.341950400260e+06  ,3.868977277084e+01  
  3.349654391577e+06  ,3.867773389581e+01  
  3.357376142428e+06  ,3.866566897213e+01  
  3.365115693754e+06  ,3.865357799848e+01  
  3.372873086588e+06  ,3.864146097380e+01  
  3.380648362059e+06  ,3.862931789711e+01  
  3.388441561391e+06  ,3.861714876756e+01  
  3.396252725903e+06  ,3.860495358457e+01  
  3.404081897009e+06  ,3.859273234770e+01  
  3.411929116218e+06  ,3.858048505660e+01  
  3.419794425136e+06  ,3.856821171110e+01  
  3.427677865463e+06  ,3.855591231128e+01  
  3.435579478998e+06  ,3.854358685732e+01  
  3.443499307632e+06  ,3.853123534950e+01  
  3.451437393357e+06  ,3.851885778839e+01  
  3.459393778260e+06  ,3.850645417457e+01  
  3.467368504524e+06  ,3.849402450895e+01  
  3.475361614431e+06  ,3.848156879240e+01  
  3.483373150359e+06  ,3.846908702610e+01  
  3.491403154785e+06  ,3.845657921128e+01  
  3.499451670282e+06  ,3.844404534943e+01  
  3.507518739524e+06  ,3.843148544210e+01  
  3.515604405282e+06  ,3.841889949100e+01  
  3.523708710424e+06  ,3.840628749808e+01  
  3.531831697918e+06  ,3.839364946527e+01  
  3.539973410833e+06  ,3.838098539486e+01  
  3.548133892335e+06  ,3.836829528911e+01  
  3.556313185689e+06  ,3.835557915056e+01  
  3.564511334261e+06  ,3.834283698176e+01  
  3.572728381518e+06  ,3.833006878551e+01  
  3.580964371025e+06  ,3.831727456475e+01  
  3.589219346449e+06  ,3.830445432246e+01  
  3.597493351556e+06  ,3.829160806191e+01  
  3.605786430215e+06  ,3.827873578637e+01  
  3.614098626395e+06  ,3.826583749938e+01  
  3.622429984166e+06  ,3.825291320446e+01  
  3.630780547700e+06  ,3.823996290544e+01  
  3.639150361271e+06  ,3.822698660619e+01  
  3.647539469255e+06  ,3.821398431074e+01  
  3.655947916130e+06  ,3.820095602323e+01  
  3.664375746477e+06  ,3.818790174795e+01  
  3.672823004980e+06  ,3.817482148933e+01  
  3.681289736424e+06  ,3.816171525191e+01  
  3.689775985700e+06  ,3.814858304039e+01  
  3.698281797801e+06  ,3.813542485962e+01  
  3.706807217824e+06  ,3.812224071450e+01  
  3.715352290970e+06  ,3.810903061003e+01  
  3.723917062544e+06  ,3.809579455152e+01  
  3.732501577956e+06  ,3.808253254424e+01  
  3.741105882719e+06  ,3.806924459360e+01  
  3.749730022454e+06  ,3.805593070523e+01  
  3.758374042883e+06  ,3.804259088475e+01  
  3.767037989838e+06  ,3.802922513802e+01  
  3.775721909253e+06  ,3.801583347096e+01  
  3.784425847170e+06  ,3.800241588959e+01  
  3.793149849735e+06  ,3.798897240006e+01  
  3.801893963204e+06  ,3.797550300865e+01  
  3.810658233936e+06  ,3.796200772176e+01  
  3.819442708399e+06  ,3.794848654592e+01  
  3.828247433167e+06  ,3.793493948767e+01  
  3.837072454921e+06  ,3.792136655383e+01  
  3.845917820452e+06  ,3.790776775115e+01  
  3.854783576656e+06  ,3.789414308661e+01  
  3.863669770539e+06  ,3.788049256725e+01  
  3.872576449215e+06  ,3.786681620027e+01  
  3.881503659905e+06  ,3.785311399285e+01  
  3.890451449941e+06  ,3.783938595245e+01  
  3.899419866764e+06  ,3.782563208644e+01  
  3.908408957923e+06  ,3.781185240246e+01  
  3.917418771076e+06  ,3.779804690816e+01  
  3.926449353995e+06  ,3.778421561127e+01  
  3.935500754556e+06  ,3.777035851974e+01  
  3.944573020751e+06  ,3.775647564140e+01  
  3.953666200680e+06  ,3.774256698449e+01  
  3.962780342553e+06  ,3.772863255693e+01  
  3.971915494693e+06  ,3.771467236715e+01  
  3.981071705534e+06  ,3.770068642344e+01  
  3.990249023620e+06  ,3.768667473419e+01  
  3.999447497610e+06  ,3.767263730788e+01  
  4.008667176272e+06  ,3.765857415321e+01  
  4.017908108488e+06  ,3.764448527879e+01  
  4.027170343253e+06  ,3.763037069340e+01  
  4.036453929675e+06  ,3.761623040593e+01  
  4.045758916973e+06  ,3.760206442529e+01  
  4.055085354482e+06  ,3.758787276050e+01  
  4.064433291651e+06  ,3.757365542064e+01  
  4.073802778040e+06  ,3.755941241489e+01  
  4.083193863325e+06  ,3.754514375257e+01  
  4.092606597299e+06  ,3.753084944292e+01  
  4.102041029865e+06  ,3.751652949544e+01  
  4.111497211044e+06  ,3.750218391949e+01  
  4.120975190972e+06  ,3.748781272473e+01  
  4.130475019900e+06  ,3.747341592070e+01  
