  Frequency            , P( V(Vs4))           
  3.597493351557e+00  ,-2.012785819609e+02  
  3.605786430216e+00  ,-2.014326965197e+02  
  3.614098626396e+00  ,-2.015868154561e+02  
  3.622429984167e+00  ,-2.017409383028e+02  
  3.630780547701e+00  ,-2.018950645954e+02  
  3.639150361272e+00  ,-2.020491938699e+02  
  3.647539469256e+00  ,-2.022033256643e+02  
  3.655947916131e+00  ,-2.023574595219e+02  
  3.664375746478e+00  ,-2.025115949827e+02  
  3.672823004981e+00  ,-2.026657315924e+02  
  3.681289736425e+00  ,-2.028198688979e+02  
  3.689775985701e+00  ,-2.029740064474e+02  
  3.698281797803e+00  ,-2.031281437917e+02  
  3.706807217826e+00  ,-2.032822804840e+02  
  3.715352290972e+00  ,-2.034364160808e+02  
  3.723917062546e+00  ,-2.035905501379e+02  
  3.732501577957e+00  ,-2.037446822129e+02  
  3.741105882720e+00  ,-2.038988118694e+02  
  3.749730022455e+00  ,-2.040529386707e+02  
  3.758374042884e+00  ,-2.042070621821e+02  
  3.767037989839e+00  ,-2.043611819706e+02  
  3.775721909254e+00  ,-2.045152976086e+02  
  3.784425847171e+00  ,-2.046694086654e+02  
  3.793149849737e+00  ,-2.048235147178e+02  
  3.801893963205e+00  ,-2.049776153413e+02  
  3.810658233938e+00  ,-2.051317101147e+02  
  3.819442708400e+00  ,-2.052857986213e+02  
  3.828247433168e+00  ,-2.054398804410e+02  
  3.837072454923e+00  ,-2.055939551626e+02  
  3.845917820453e+00  ,-2.057480223728e+02  
  3.854783576658e+00  ,-2.059020816632e+02  
  3.863669770541e+00  ,-2.060561326247e+02  
  3.872576449216e+00  ,-2.062101748535e+02  
  3.881503659906e+00  ,-2.063642079467e+02  
  3.890451449943e+00  ,-2.065182315038e+02  
  3.899419866765e+00  ,-2.066722451281e+02  
  3.908408957924e+00  ,-2.068262484225e+02  
  3.917418771078e+00  ,-2.069802409951e+02  
  3.926449353996e+00  ,-2.071342224542e+02  
  3.935500754558e+00  ,-2.072881924113e+02  
  3.944573020753e+00  ,-2.074421504817e+02  
  3.953666200681e+00  ,-2.075960962815e+02  
  3.962780342554e+00  ,-2.077500294303e+02  
  3.971915494694e+00  ,-2.079039495491e+02  
  3.981071705535e+00  ,-2.080578562605e+02  
  3.990249023621e+00  ,-2.082117491941e+02  
  3.999447497611e+00  ,-2.083656279769e+02  
  4.008667176273e+00  ,-2.085194922398e+02  
  4.017908108489e+00  ,-2.086733416181e+02  
  4.027170343254e+00  ,-2.088271757482e+02  
  4.036453929676e+00  ,-2.089809942679e+02  
  4.045758916974e+00  ,-2.091347968206e+02  
  4.055085354484e+00  ,-2.092885830496e+02  
  4.064433291652e+00  ,-2.094423526012e+02  
  4.073802778041e+00  ,-2.095961051257e+02  
  4.083193863327e+00  ,-2.097498402745e+02  
  4.092606597300e+00  ,-2.099035577021e+02  
  4.102041029866e+00  ,-2.100572570664e+02  
  4.111497211045e+00  ,-2.102109380255e+02  
  4.120975190973e+00  ,-2.103646002440e+02  
  4.130475019901e+00  ,-2.105182433846e+02  
  4.139996748197e+00  ,-2.106718671181e+02  
  4.149540426343e+00  ,-2.108254711114e+02  
  4.159106104940e+00  ,-2.109790550397e+02  
  4.168693834703e+00  ,-2.111326185779e+02  
  4.178303666466e+00  ,-2.112861614047e+02  
  4.187935651179e+00  ,-2.114396832007e+02  
  4.197589839910e+00  ,-2.115931836501e+02  
  4.207266283844e+00  ,-2.117466624387e+02  
  4.216965034286e+00  ,-2.119001192562e+02  
  4.226686142656e+00  ,-2.120535537954e+02  
  4.236429660495e+00  ,-2.122069657495e+02  
  4.246195639463e+00  ,-2.123603548157e+02  
  4.255984131337e+00  ,-2.125137206967e+02  
  4.265795188016e+00  ,-2.126670630922e+02  
  4.275628861516e+00  ,-2.128203817086e+02  
  4.285485203974e+00  ,-2.129736762565e+02  
  4.295364267649e+00  ,-2.131269464453e+02  
  4.305266104917e+00  ,-2.132801919880e+02  
  4.315190768278e+00  ,-2.134334126031e+02  
  4.325138310350e+00  ,-2.135866080097e+02  
  4.335108783875e+00  ,-2.137397779297e+02  
  4.345102241716e+00  ,-2.138929220874e+02  
  4.355118736856e+00  ,-2.140460402141e+02  
  4.365158322402e+00  ,-2.141991320380e+02  
  4.375221051582e+00  ,-2.143521972919e+02  
  4.385306977750e+00  ,-2.145052357151e+02  
  4.395416154378e+00  ,-2.146582470453e+02  
  4.405548635065e+00  ,-2.148112310244e+02  
  4.415704473533e+00  ,-2.149641873977e+02  
  4.425883723626e+00  ,-2.151171159133e+02  
  4.436086439314e+00  ,-2.152700163220e+02  
  4.446312674691e+00  ,-2.154228883766e+02  
  4.456562483975e+00  ,-2.155757318350e+02  
  4.466835921509e+00  ,-2.157285464553e+02  
  4.477133041763e+00  ,-2.158813319999e+02  
  4.487453899331e+00  ,-2.160340882338e+02  
  4.497798548933e+00  ,-2.161868149253e+02  
  4.508167045414e+00  ,-2.163395118460e+02  
  4.518559443749e+00  ,-2.164921787690e+02  
  4.528975799036e+00  ,-2.166448154703e+02  
  4.539416166502e+00  ,-2.167974217304e+02  
  4.549880601500e+00  ,-2.169499973322e+02  
  4.560369159513e+00  ,-2.171025420594e+02  
  4.570881896149e+00  ,-2.172550557018e+02  
  4.581418867145e+00  ,-2.174075380511e+02  
  4.591980128369e+00  ,-2.175599888993e+02  
  4.602565735813e+00  ,-2.177124080468e+02  
  4.613175745604e+00  ,-2.178647952909e+02  
  4.623810213992e+00  ,-2.180171504349e+02  
  4.634469197363e+00  ,-2.181694732858e+02  
  4.645152752227e+00  ,-2.183217636516e+02  
  4.655860935229e+00  ,-2.184740213449e+02  
  4.666593803143e+00  ,-2.186262461796e+02  
  4.677351412872e+00  ,-2.187784379731e+02  
  4.688133821452e+00  ,-2.189305965478e+02  
  4.698941086052e+00  ,-2.190827217263e+02  
  4.709773263969e+00  ,-2.192348133347e+02  
  4.720630412636e+00  ,-2.193868712024e+02  
  4.731512589615e+00  ,-2.195388951628e+02  
  4.742419852602e+00  ,-2.196908850501e+02  
  4.753352259428e+00  ,-2.198428407042e+02  
  4.764309868054e+00  ,-2.199947619647e+02  
  4.775292736577e+00  ,-2.201466486776e+02  
  4.786300923226e+00  ,-2.202985006887e+02  
  4.797334486367e+00  ,-2.204503178492e+02  
  4.808393484497e+00  ,-2.206021000117e+02  
  4.819477976251e+00  ,-2.207538470327e+02  
  4.830588020398e+00  ,-2.209055587713e+02  
  4.841723675841e+00  ,-2.210572350894e+02  
  4.852885001621e+00  ,-2.212088758514e+02  
  4.864072056914e+00  ,-2.213604809263e+02  
  4.875284901034e+00  ,-2.215120501846e+02  
  4.886523593428e+00  ,-2.216635835007e+02  
  4.897788193684e+00  ,-2.218150807504e+02  
  4.909078761526e+00  ,-2.219665418150e+02  
  4.920395356814e+00  ,-2.221179665766e+02  
  4.931738039549e+00  ,-2.222693549211e+02  
  4.943106869868e+00  ,-2.224207067366e+02  
  4.954501908048e+00  ,-2.225720219155e+02  
  4.965923214503e+00  ,-2.227233003525e+02  
  4.977370849789e+00  ,-2.228745419454e+02  
  4.988844874600e+00  ,-2.230257465943e+02  
  5.000345349770e+00  ,-2.231769142027e+02  
  5.011872336273e+00  ,-2.233280446776e+02  
  5.023425895224e+00  ,-2.234791379283e+02  
  5.035006087879e+00  ,-2.236301938668e+02  
  5.046612975635e+00  ,-2.237812124090e+02  
  5.058246620031e+00  ,-2.239321934724e+02  
  5.069907082747e+00  ,-2.240831369800e+02  
  5.081594425605e+00  ,-2.242340428537e+02  
  5.093308710572e+00  ,-2.243849110227e+02  
  5.105049999754e+00  ,-2.245357414147e+02  
  5.116818355403e+00  ,-2.246865339654e+02  
  5.128613839913e+00  ,-2.248372886093e+02  
  5.140436515824e+00  ,-2.249880052857e+02  
  5.152286445817e+00  ,-2.251386839358e+02  
  5.164163692721e+00  ,-2.252893245054e+02  
  5.176068319505e+00  ,-2.254399269411e+02  
  5.188000389289e+00  ,-2.255904911937e+02  
  5.199959965335e+00  ,-2.257410172171e+02  
  5.211947111051e+00  ,-2.258915049673e+02  
  5.223961889991e+00  ,-2.260419544047e+02  
  5.236004365857e+00  ,-2.261923654900e+02  
  5.248074602498e+00  ,-2.263427381893e+02  
  5.260172663907e+00  ,-2.264930724696e+02  
  5.272298614228e+00  ,-2.266433683034e+02  
  5.284452517752e+00  ,-2.267936256628e+02  
  5.296634438916e+00  ,-2.269438445258e+02  
  5.308844442310e+00  ,-2.270940248714e+02  
  5.321082592668e+00  ,-2.272441666827e+02  
  5.333348954876e+00  ,-2.273942699434e+02  
  5.345643593970e+00  ,-2.275443346431e+02  
  5.357966575133e+00  ,-2.276943607732e+02  
  5.370317963702e+00  ,-2.278443483254e+02  
  5.382697825163e+00  ,-2.279942972987e+02  
  5.395106225151e+00  ,-2.281442076918e+02  
  5.407543229456e+00  ,-2.282940795070e+02  
  5.420008904016e+00  ,-2.284439127505e+02  
  5.432503314924e+00  ,-2.285937074281e+02  
  5.445026528424e+00  ,-2.287434635540e+02  
  5.457578610912e+00  ,-2.288931811397e+02  
  5.470159628940e+00  ,-2.290428602017e+02  
  5.482769649208e+00  ,-2.291925007603e+02  
  5.495408738576e+00  ,-2.293421028379e+02  
  5.508076964054e+00  ,-2.294916664577e+02  
  5.520774392807e+00  ,-2.296411916493e+02  
  5.533501092157e+00  ,-2.297906784428e+02  
  5.546257129579e+00  ,-2.299401268712e+02  
  5.559042572704e+00  ,-2.300895369698e+02  
  5.571857489319e+00  ,-2.302389087786e+02  
  5.584701947368e+00  ,-2.303882423394e+02  
  5.597576014951e+00  ,-2.305375376951e+02  
  5.610479760324e+00  ,-2.306867948945e+02  
  5.623413251903e+00  ,-2.308360139861e+02  
  5.636376558259e+00  ,-2.309851950234e+02  
  5.649369748123e+00  ,-2.311343380601e+02  
  5.662392890382e+00  ,-2.312834431562e+02  
  5.675446054085e+00  ,-2.314325103709e+02  
  5.688529308438e+00  ,-2.315815397679e+02  
  5.701642722807e+00  ,-2.317305314134e+02  
  5.714786366718e+00  ,-2.318794853766e+02  
  5.727960309858e+00  ,-2.320284017285e+02  
  5.741164622073e+00  ,-2.321772805426e+02  
  5.754399373371e+00  ,-2.323261218968e+02  
  5.767664633922e+00  ,-2.324749258693e+02  
  5.780960474057e+00  ,-2.326236925437e+02  
  5.794286964269e+00  ,-2.327724220026e+02  
  5.807644175213e+00  ,-2.329211143357e+02  
  5.821032177708e+00  ,-2.330697696309e+02  
  5.834451042737e+00  ,-2.332183879805e+02  
  5.847900841445e+00  ,-2.333669694816e+02  
  5.861381645140e+00  ,-2.335155142306e+02  
  5.874893525298e+00  ,-2.336640223279e+02  
  5.888436553556e+00  ,-2.338124938767e+02  
  5.902010801718e+00  ,-2.339609289822e+02  
  5.915616341754e+00  ,-2.341093277522e+02  
  5.929253245800e+00  ,-2.342576902974e+02  
  5.942921586155e+00  ,-2.344060167309e+02  
  5.956621435290e+00  ,-2.345543071685e+02  
  5.970352865838e+00  ,-2.347025617279e+02  
  5.984115950603e+00  ,-2.348507805296e+02  
  5.997910762555e+00  ,-2.349989636967e+02  
  6.011737374833e+00  ,-2.351471113555e+02  
  6.025595860743e+00  ,-2.352952236331e+02  
  6.039486293764e+00  ,-2.354433006611e+02  
  6.053408747539e+00  ,-2.355913425713e+02  
  6.067363295885e+00  ,-2.357393495001e+02  
  6.081350012787e+00  ,-2.358873215847e+02  
  6.095368972401e+00  ,-2.360352589655e+02  
  6.109420249055e+00  ,-2.361831617858e+02  
  6.123503917247e+00  ,-2.363310301898e+02  
  6.137620051648e+00  ,-2.364788643253e+02  
  6.151768727098e+00  ,-2.366266643433e+02  
  6.165950018615e+00  ,-2.367744303947e+02  
  6.180164001384e+00  ,-2.369221626342e+02  
  6.194410750768e+00  ,-2.370698612197e+02  
  6.208690342300e+00  ,-2.372175263097e+02  
  6.223002851691e+00  ,-2.373651580660e+02  
  6.237348354824e+00  ,-2.375127566531e+02  
  6.251726927757e+00  ,-2.376603222363e+02  
  6.266138646723e+00  ,-2.378078549848e+02  
  6.280583588133e+00  ,-2.379553550695e+02  
  6.295061828572e+00  ,-2.381028226638e+02  
  6.309573444802e+00  ,-2.382502579424e+02  
  6.324118513762e+00  ,-2.383976610826e+02  
  6.338697112569e+00  ,-2.385450322651e+02  
  6.353309318517e+00  ,-2.386923716721e+02  
  6.367955209079e+00  ,-2.388396794878e+02  
  6.382634861905e+00  ,-2.389869558975e+02  
  6.397348354826e+00  ,-2.391342010915e+02  
  6.412095765851e+00  ,-2.392814152597e+02  
  6.426877173170e+00  ,-2.394285985961e+02  
  6.441692655151e+00  ,-2.395757512955e+02  
  6.456542290346e+00  ,-2.397228735543e+02  
  6.471426157486e+00  ,-2.398699655732e+02  
  6.486344335482e+00  ,-2.400170275530e+02  
  6.501296903431e+00  ,-2.401640596980e+02  
  6.516283940608e+00  ,-2.403110622130e+02  
  6.531305526474e+00  ,-2.404580353069e+02  
  6.546361740672e+00  ,-2.406049791904e+02  
  6.561452663029e+00  ,-2.407518940728e+02  
  6.576578373554e+00  ,-2.408987801701e+02  
  6.591738952443e+00  ,-2.410456376980e+02  
  6.606934480076e+00  ,-2.411924668742e+02  
  6.622165037017e+00  ,-2.413392679194e+02  
  6.637430704019e+00  ,-2.414860410548e+02  
  6.652731562017e+00  ,-2.416327865050e+02  
  6.668067692136e+00  ,-2.417795044965e+02  
  6.683439175686e+00  ,-2.419261952560e+02  
  6.698846094165e+00  ,-2.420728590144e+02  
  6.714288529259e+00  ,-2.422194960029e+02  
  6.729766562843e+00  ,-2.423661064551e+02  
  6.745280276979e+00  ,-2.425126906072e+02  
  6.760829753920e+00  ,-2.426592486959e+02  
  6.776415076106e+00  ,-2.428057809619e+02  
  6.792036326172e+00  ,-2.429522876452e+02  
  6.807693586937e+00  ,-2.430987689884e+02  
  6.823386941416e+00  ,-2.432452252371e+02  
  6.839116472814e+00  ,-2.433916566390e+02  
  6.854882264526e+00  ,-2.435380634411e+02  
  6.870684400142e+00  ,-2.436844458937e+02  
  6.886522963442e+00  ,-2.438308042496e+02  
  6.902398038402e+00  ,-2.439771387619e+02  
  6.918309709189e+00  ,-2.441234496866e+02  
  6.934258060165e+00  ,-2.442697372811e+02  
  6.950243175888e+00  ,-2.444160018039e+02  
  6.966265141107e+00  ,-2.445622435148e+02  
  6.982324040771e+00  ,-2.447084626779e+02  
  6.998419960022e+00  ,-2.448546595569e+02  
  7.014552984199e+00  ,-2.450008344164e+02  
  7.030723198838e+00  ,-2.451469875244e+02  
  7.046930689671e+00  ,-2.452931191502e+02  
  7.063175542629e+00  ,-2.454392295641e+02  
  7.079457843841e+00  ,-2.455853190373e+02  
  7.095777679634e+00  ,-2.457313878448e+02  
  7.112135136533e+00  ,-2.458774362619e+02  
  7.128530301265e+00  ,-2.460234645637e+02  
  7.144963260755e+00  ,-2.461694730303e+02  
  7.161434102129e+00  ,-2.463154619417e+02  
  7.177942912713e+00  ,-2.464614315782e+02  
  7.194489780037e+00  ,-2.466073822237e+02  
  7.211074791829e+00  ,-2.467533141622e+02  
  7.227698036021e+00  ,-2.468992276791e+02  
  7.244359600750e+00  ,-2.470451230620e+02  
  7.261059574351e+00  ,-2.471910005999e+02  
  7.277798045368e+00  ,-2.473368605825e+02  
  7.294575102545e+00  ,-2.474827033020e+02  
  7.311390834834e+00  ,-2.476285290501e+02  
  7.328245331389e+00  ,-2.477743381223e+02  
  7.345138681571e+00  ,-2.479201308144e+02  
  7.362070974947e+00  ,-2.480659074225e+02  
  7.379042301291e+00  ,-2.482116682451e+02  
  7.396052750582e+00  ,-2.483574135824e+02  
  7.413102413009e+00  ,-2.485031437338e+02  
  7.430191378967e+00  ,-2.486488590035e+02  
  7.447319739060e+00  ,-2.487945596936e+02  
  7.464487584100e+00  ,-2.489402461096e+02  
  7.481695005111e+00  ,-2.490859185571e+02  
  7.498942093324e+00  ,-2.492315773428e+02  
  7.516228940182e+00  ,-2.493772227754e+02  
  7.533555637337e+00  ,-2.495228551645e+02  
  7.550922276654e+00  ,-2.496684748212e+02  
  7.568328950209e+00  ,-2.498140820565e+02  
  7.585775750291e+00  ,-2.499596771832e+02  
  7.603262769401e+00  ,-2.501052605167e+02  
  7.620790100254e+00  ,-2.502508323714e+02  
  7.638357835777e+00  ,-2.503963930629e+02  
  7.655966069112e+00  ,-2.505419429095e+02  
  7.673614893618e+00  ,-2.506874822301e+02  
  7.691304402866e+00  ,-2.508330113424e+02  
  7.709034690644e+00  ,-2.509785305682e+02  
  7.726805850957e+00  ,-2.511240402280e+02  
  7.744617978025e+00  ,-2.512695406457e+02  
  7.762471166287e+00  ,-2.514150321440e+02  
  7.780365510398e+00  ,-2.515605150464e+02  
  7.798301105232e+00  ,-2.517059896796e+02  
  7.816278045883e+00  ,-2.518514563686e+02  
  7.834296427662e+00  ,-2.519969154419e+02  
  7.852356346100e+00  ,-2.521423672265e+02  
  7.870457896951e+00  ,-2.522878120517e+02  
  7.888601176185e+00  ,-2.524332502476e+02  
  7.906786279998e+00  ,-2.525786821439e+02  
  7.925013304804e+00  ,-2.527241080729e+02  
  7.943282347242e+00  ,-2.528695283669e+02  
  7.961593504173e+00  ,-2.530149433585e+02  
  7.979946872679e+00  ,-2.531603533815e+02  
  7.998342550070e+00  ,-2.533057587710e+02  
  8.016780633876e+00  ,-2.534511598618e+02  
  8.035261221856e+00  ,-2.535965569907e+02  
  8.053784411990e+00  ,-2.537419504932e+02  
  8.072350302488e+00  ,-2.538873407083e+02  
  8.090958991783e+00  ,-2.540327279728e+02  
  8.109610578538e+00  ,-2.541781126262e+02  
  8.128305161641e+00  ,-2.543234950083e+02  
  8.147042840208e+00  ,-2.544688754581e+02  
  8.165823713586e+00  ,-2.546142543169e+02  
  8.184647881347e+00  ,-2.547596319259e+02  
  8.203515443298e+00  ,-2.549050086276e+02  
  8.222426499470e+00  ,-2.550503847630e+02  
  8.241381150130e+00  ,-2.551957606768e+02  
  8.260379495771e+00  ,-2.553411367110e+02  
  8.279421637123e+00  ,-2.554865132106e+02  
  8.298507675144e+00  ,-2.556318905192e+02  
  8.317637711026e+00  ,-2.557772689825e+02  
  8.336811846196e+00  ,-2.559226489461e+02  
  8.356030182312e+00  ,-2.560680307550e+02  
  8.375292821268e+00  ,-2.562134147558e+02  
  8.394599865194e+00  ,-2.563588012961e+02  
  8.413951416452e+00  ,-2.565041907216e+02  
  8.433347577642e+00  ,-2.566495833808e+02  
  8.452788451602e+00  ,-2.567949796209e+02  
  8.472274141406e+00  ,-2.569403797909e+02  
  8.491804750363e+00  ,-2.570857842385e+02  
  8.511380382023e+00  ,-2.572311933128e+02  
  8.531001140175e+00  ,-2.573766073628e+02  
  8.550667128846e+00  ,-2.575220267382e+02  
  8.570378452303e+00  ,-2.576674517887e+02  
  8.590135215054e+00  ,-2.578128828633e+02  
  8.609937521846e+00  ,-2.579583203135e+02  
  8.629785477669e+00  ,-2.581037644883e+02  
  8.649679187756e+00  ,-2.582492157395e+02  
  8.669618757582e+00  ,-2.583946744168e+02  
  8.689604292863e+00  ,-2.585401408712e+02  
  8.709635899560e+00  ,-2.586856154543e+02  
  8.729713683881e+00  ,-2.588310985169e+02  
  8.749837752274e+00  ,-2.589765904102e+02  
  8.770008211436e+00  ,-2.591220914849e+02  
  8.790225168308e+00  ,-2.592676020934e+02  
  8.810488730080e+00  ,-2.594131225867e+02  
  8.830799004185e+00  ,-2.595586533163e+02  
  8.851156098308e+00  ,-2.597041946339e+02  
  8.871560120379e+00  ,-2.598497468908e+02  
  8.892011178579e+00  ,-2.599953104389e+02  
  8.912509381337e+00  ,-2.601408856294e+02  
  8.933054837332e+00  ,-2.602864728142e+02  
  8.953647655495e+00  ,-2.604320723436e+02  
  8.974287945007e+00  ,-2.605776845705e+02  
  8.994975815300e+00  ,-2.607233098451e+02  
  9.015711376059e+00  ,-2.608689485188e+02  
  9.036494737223e+00  ,-2.610146009431e+02  
  9.057326008982e+00  ,-2.611602674675e+02  
  9.078205301781e+00  ,-2.613059484447e+02  
  9.099132726322e+00  ,-2.614516442239e+02  
  9.120108393559e+00  ,-2.615973551554e+02  
  9.141132414702e+00  ,-2.617430815908e+02  
  9.162204901220e+00  ,-2.618888238780e+02  
  9.183325964835e+00  ,-2.620345823678e+02  
  9.204495717531e+00  ,-2.621803574106e+02  
  9.225714271547e+00  ,-2.623261493538e+02  
  9.246981739382e+00  ,-2.624719585476e+02  
  9.268298233793e+00  ,-2.626177853394e+02  
  9.289663867799e+00  ,-2.627636300787e+02  
  9.311078754678e+00  ,-2.629094931125e+02  
  9.332543007969e+00  ,-2.630553747896e+02  
  9.354056741475e+00  ,-2.632012754562e+02  
  9.375620069258e+00  ,-2.633471954592e+02  
  9.397233105646e+00  ,-2.634931351459e+02  
  9.418895965228e+00  ,-2.636390948612e+02  
  9.440608762859e+00  ,-2.637850749513e+02  
  9.462371613657e+00  ,-2.639310757615e+02  
  9.484184633008e+00  ,-2.640770976367e+02  
