  Frequency            , dB( V(Vs5)/ V(Ve))   , dB( V(Vs3)/ V(Ve))   
  8.279421637121e+05  ,4.287932240561e+01  ,3.051051383906e+01  
  8.298507675142e+05  ,4.287830679792e+01  ,3.050951288168e+01  
  8.317637711024e+05  ,4.287728673515e+01  ,3.050850753704e+01  
  8.336811846194e+05  ,4.287626219882e+01  ,3.050749778693e+01  
  8.356030182310e+05  ,4.287523317033e+01  ,3.050648361308e+01  
  8.375292821266e+05  ,4.287419963103e+01  ,3.050546499717e+01  
  8.394599865191e+05  ,4.287316156215e+01  ,3.050444192077e+01  
  8.413951416449e+05  ,4.287211894497e+01  ,3.050341436542e+01  
  8.433347577640e+05  ,4.287107176056e+01  ,3.050238231257e+01  
  8.452788451600e+05  ,4.287001999006e+01  ,3.050134574364e+01  
  8.472274141403e+05  ,4.286896361445e+01  ,3.050030463996e+01  
  8.491804750360e+05  ,4.286790261462e+01  ,3.049925898275e+01  
  8.511380382021e+05  ,4.286683697149e+01  ,3.049820875324e+01  
  8.531001140173e+05  ,4.286576666582e+01  ,3.049715393252e+01  
  8.550667128844e+05  ,4.286469167834e+01  ,3.049609450166e+01  
  8.570378452301e+05  ,4.286361198971e+01  ,3.049503044166e+01  
  8.590135215051e+05  ,4.286252758052e+01  ,3.049396173343e+01  
  8.609937521843e+05  ,4.286143843124e+01  ,3.049288835779e+01  
  8.629785477667e+05  ,4.286034452236e+01  ,3.049181029555e+01  
  8.649679187754e+05  ,4.285924583427e+01  ,3.049072752745e+01  
  8.669618757579e+05  ,4.285814234722e+01  ,3.048964003407e+01  
  8.689604292860e+05  ,4.285703404148e+01  ,3.048854779604e+01  
  8.709635899558e+05  ,4.285592089719e+01  ,3.048745079382e+01  
  8.729713683878e+05  ,4.285480289446e+01  ,3.048634900788e+01  
  8.749837752272e+05  ,4.285368001327e+01  ,3.048524241854e+01  
  8.770008211434e+05  ,4.285255223361e+01  ,3.048413100614e+01  
  8.790225168306e+05  ,4.285141953531e+01  ,3.048301475087e+01  
  8.810488730077e+05  ,4.285028189821e+01  ,3.048189363293e+01  
  8.830799004183e+05  ,4.284913930203e+01  ,3.048076763237e+01  
  8.851156098306e+05  ,4.284799172644e+01  ,3.047963672920e+01  
  8.871560120377e+05  ,4.284683915098e+01  ,3.047850090335e+01  
  8.892011178577e+05  ,4.284568155522e+01  ,3.047736013474e+01  
  8.912509381335e+05  ,4.284451891859e+01  ,3.047621440316e+01  
  8.933054837330e+05  ,4.284335122043e+01  ,3.047506368830e+01  
  8.953647655493e+05  ,4.284217844007e+01  ,3.047390796987e+01  
  8.974287945005e+05  ,4.284100055670e+01  ,3.047274722741e+01  
  8.994975815298e+05  ,4.283981754949e+01  ,3.047158144045e+01  
  9.015711376057e+05  ,4.283862939750e+01  ,3.047041058846e+01  
  9.036494737220e+05  ,4.283743607975e+01  ,3.046923465078e+01  
  9.057326008979e+05  ,4.283623757518e+01  ,3.046805360675e+01  
  9.078205301779e+05  ,4.283503386260e+01  ,3.046686743555e+01  
  9.099132726320e+05  ,4.283382492086e+01  ,3.046567611639e+01  
  9.120108393556e+05  ,4.283261072858e+01  ,3.046447962830e+01  
  9.141132414700e+05  ,4.283139126447e+01  ,3.046327795032e+01  
  9.162204901217e+05  ,4.283016650701e+01  ,3.046207106136e+01  
  9.183325964833e+05  ,4.282893643474e+01  ,3.046085894032e+01  
  9.204495717529e+05  ,4.282770102609e+01  ,3.045964156600e+01  
  9.225714271545e+05  ,4.282646025932e+01  ,3.045841891708e+01  
  9.246981739379e+05  ,4.282521411274e+01  ,3.045719097222e+01  
  9.268298233791e+05  ,4.282396256451e+01  ,3.045595771000e+01  
  9.289663867796e+05  ,4.282270559276e+01  ,3.045471910892e+01  
  9.311078754675e+05  ,4.282144317548e+01  ,3.045347514738e+01  
  9.332543007967e+05  ,4.282017529068e+01  ,3.045222580378e+01  
  9.354056741473e+05  ,4.281890191620e+01  ,3.045097105634e+01  
  9.375620069256e+05  ,4.281762302985e+01  ,3.044971088330e+01  
  9.397233105643e+05  ,4.281633860938e+01  ,3.044844526278e+01  
  9.418895965225e+05  ,4.281504863245e+01  ,3.044717417286e+01  
  9.440608762856e+05  ,4.281375307659e+01  ,3.044589759147e+01  
  9.462371613655e+05  ,4.281245191931e+01  ,3.044461549653e+01  
  9.484184633006e+05  ,4.281114513807e+01  ,3.044332786590e+01  
  9.506047936560e+05  ,4.280983271017e+01  ,3.044203467730e+01  
  9.527961640233e+05  ,4.280851461290e+01  ,3.044073590842e+01  
  9.549925860211e+05  ,4.280719082347e+01  ,3.043943153689e+01  
  9.571940712945e+05  ,4.280586131896e+01  ,3.043812154022e+01  
  9.594006315156e+05  ,4.280452607641e+01  ,3.043680589584e+01  
  9.616122783834e+05  ,4.280318507281e+01  ,3.043548458118e+01  
  9.638290236237e+05  ,4.280183828501e+01  ,3.043415757350e+01  
  9.660508789895e+05  ,4.280048568984e+01  ,3.043282485006e+01  
  9.682778562609e+05  ,4.279912726400e+01  ,3.043148638799e+01  
  9.705099672452e+05  ,4.279776298415e+01  ,3.043014216436e+01  
  9.727472237767e+05  ,4.279639282686e+01  ,3.042879215620e+01  
  9.749896377171e+05  ,4.279501676863e+01  ,3.042743634040e+01  
  9.772372209555e+05  ,4.279363478585e+01  ,3.042607469383e+01  
  9.794899854084e+05  ,4.279224685487e+01  ,3.042470719324e+01  
  9.817479430197e+05  ,4.279085295193e+01  ,3.042333381533e+01  
  9.840111057608e+05  ,4.278945305324e+01  ,3.042195453673e+01  
  9.862794856309e+05  ,4.278804713487e+01  ,3.042056933397e+01  
  9.885530946566e+05  ,4.278663517284e+01  ,3.041917818348e+01  
  9.908319448925e+05  ,4.278521714310e+01  ,3.041778106173e+01  
  9.931160484206e+05  ,4.278379302153e+01  ,3.041637794496e+01  
  9.954054173512e+05  ,4.278236278387e+01  ,3.041496880940e+01  
  9.977000638222e+05  ,4.278092640584e+01  ,3.041355363124e+01  
  9.999999999997e+05  ,4.277948386305e+01  ,3.041213238652e+01  
  1.002305238078e+06  ,4.277803513104e+01  ,3.041070505124e+01  
  1.004615790278e+06  ,4.277658018531e+01  ,3.040927160136e+01  
  1.006931668851e+06  ,4.277511900122e+01  ,3.040783201271e+01  
  1.009252886076e+06  ,4.277365155406e+01  ,3.040638626102e+01  
  1.011579454260e+06  ,4.277217781907e+01  ,3.040493432201e+01  
  1.013911385736e+06  ,4.277069777137e+01  ,3.040347617129e+01  
  1.016248692870e+06  ,4.276921138604e+01  ,3.040201178437e+01  
  1.018591388054e+06  ,4.276771863805e+01  ,3.040054113671e+01  
  1.020939483707e+06  ,4.276621950227e+01  ,3.039906420367e+01  
  1.023292992280e+06  ,4.276471395362e+01  ,3.039758096060e+01  
  1.025651926251e+06  ,4.276320196672e+01  ,3.039609138263e+01  
  1.028016298126e+06  ,4.276168351628e+01  ,3.039459544496e+01  
  1.030386120441e+06  ,4.276015857689e+01  ,3.039309312264e+01  
  1.032761405761e+06  ,4.275862712304e+01  ,3.039158439066e+01  
  1.035142166679e+06  ,4.275708912911e+01  ,3.039006922387e+01  
  1.037528415818e+06  ,4.275554456945e+01  ,3.038854759715e+01  
  1.039920165829e+06  ,4.275399341831e+01  ,3.038701948520e+01  
  1.042317429393e+06  ,4.275243564990e+01  ,3.038548486272e+01  
  1.044720219220e+06  ,4.275087123827e+01  ,3.038394370428e+01  
  1.047128548051e+06  ,4.274930015742e+01  ,3.038239598438e+01  
  1.049542428652e+06  ,4.274772238127e+01  ,3.038084167743e+01  
  1.051961873823e+06  ,4.274613788367e+01  ,3.037928075781e+01  
  1.054386896391e+06  ,4.274454663841e+01  ,3.037771319976e+01  
  1.056817509213e+06  ,4.274294861913e+01  ,3.037613897747e+01  
  1.059253725177e+06  ,4.274134379943e+01  ,3.037455806506e+01  
  1.061695557198e+06  ,4.273973215285e+01  ,3.037297043655e+01  
  1.064143018224e+06  ,4.273811365278e+01  ,3.037137606587e+01  
  1.066596121230e+06  ,4.273648827263e+01  ,3.036977492692e+01  
  1.069054879222e+06  ,4.273485598563e+01  ,3.036816699348e+01  
  1.071519305237e+06  ,4.273321676493e+01  ,3.036655223922e+01  
  1.073989412341e+06  ,4.273157058368e+01  ,3.036493063780e+01  
  1.076465213629e+06  ,4.272991741489e+01  ,3.036330216277e+01  
  1.078946722229e+06  ,4.272825723151e+01  ,3.036166678759e+01  
  1.081433951298e+06  ,4.272659000635e+01  ,3.036002448563e+01  
  1.083926914021e+06  ,4.272491571223e+01  ,3.035837523021e+01  
  1.086425623617e+06  ,4.272323432179e+01  ,3.035671899457e+01  
  1.088930093333e+06  ,4.272154580768e+01  ,3.035505575181e+01  
  1.091440336448e+06  ,4.271985014236e+01  ,3.035338547503e+01  
  1.093956366272e+06  ,4.271814729834e+01  ,3.035170813721e+01  
  1.096478196143e+06  ,4.271643724794e+01  ,3.035002371125e+01  
  1.099005839432e+06  ,4.271471996342e+01  ,3.034833216995e+01  
  1.101539309541e+06  ,4.271299541699e+01  ,3.034663348609e+01  
  1.104078619902e+06  ,4.271126358074e+01  ,3.034492763229e+01  
  1.106623783977e+06  ,4.270952442670e+01  ,3.034321458116e+01  
  1.109174815262e+06  ,4.270777792682e+01  ,3.034149430521e+01  
  1.111731727281e+06  ,4.270602405295e+01  ,3.033976677682e+01  
  1.114294533591e+06  ,4.270426277681e+01  ,3.033803196833e+01  
  1.116863247780e+06  ,4.270249407016e+01  ,3.033628985204e+01  
  1.119437883467e+06  ,4.270071790458e+01  ,3.033454040009e+01  
  1.122018454302e+06  ,4.269893425157e+01  ,3.033278358457e+01  
  1.124604973967e+06  ,4.269714308262e+01  ,3.033101937751e+01  
  1.127197456175e+06  ,4.269534436900e+01  ,3.032924775083e+01  
  1.129795914672e+06  ,4.269353808204e+01  ,3.032746867640e+01  
  1.132400363235e+06  ,4.269172419290e+01  ,3.032568212597e+01  
  1.135010815672e+06  ,4.268990267271e+01  ,3.032388807124e+01  
  1.137627285823e+06  ,4.268807349244e+01  ,3.032208648380e+01  
  1.140249787561e+06  ,4.268623662307e+01  ,3.032027733521e+01  
  1.142878334789e+06  ,4.268439203543e+01  ,3.031846059689e+01  
  1.145512941445e+06  ,4.268253970032e+01  ,3.031663624023e+01  
  1.148153621497e+06  ,4.268067958833e+01  ,3.031480423646e+01  
  1.150800388944e+06  ,4.267881167015e+01  ,3.031296455684e+01  
  1.153453257821e+06  ,4.267693591627e+01  ,3.031111717248e+01  
  1.156112242192e+06  ,4.267505229712e+01  ,3.030926205441e+01  
  1.158777356155e+06  ,4.267316078303e+01  ,3.030739917359e+01  
  1.161448613840e+06  ,4.267126134424e+01  ,3.030552850087e+01  
  1.164126029410e+06  ,4.266935395101e+01  ,3.030365000710e+01  
  1.166809617061e+06  ,4.266743857336e+01  ,3.030176366298e+01  
  1.169499391019e+06  ,4.266551518133e+01  ,3.029986943912e+01  
  1.172195365548e+06  ,4.266358374484e+01  ,3.029796730608e+01  
  1.174897554939e+06  ,4.266164423372e+01  ,3.029605723435e+01  
  1.177605973520e+06  ,4.265969661776e+01  ,3.029413919432e+01  
  1.180320635651e+06  ,4.265774086663e+01  ,3.029221315631e+01  
  1.183041555725e+06  ,4.265577694989e+01  ,3.029027909050e+01  
  1.185768748167e+06  ,4.265380483706e+01  ,3.028833696709e+01  
  1.188502227437e+06  ,4.265182449758e+01  ,3.028638675615e+01  
  1.191242008027e+06  ,4.264983590078e+01  ,3.028442842764e+01  
  1.193988104464e+06  ,4.264783901590e+01  ,3.028246195146e+01  
  1.196740531307e+06  ,4.264583381213e+01  ,3.028048729748e+01  
  1.199499303149e+06  ,4.264382025853e+01  ,3.027850443539e+01  
  1.202264434617e+06  ,4.264179832415e+01  ,3.027651333490e+01  
  1.205035940371e+06  ,4.263976797786e+01  ,3.027451396555e+01  
  1.207813835106e+06  ,4.263772918855e+01  ,3.027250629689e+01  
  1.210598133550e+06  ,4.263568192494e+01  ,3.027049029833e+01  
  1.213388850465e+06  ,4.263362615567e+01  ,3.026846593918e+01  
  1.216186000646e+06  ,4.263156184938e+01  ,3.026643318874e+01  
  1.218989598924e+06  ,4.262948897455e+01  ,3.026439201617e+01  
  1.221799660164e+06  ,4.262740749958e+01  ,3.026234239057e+01  
  1.224616199265e+06  ,4.262531739284e+01  ,3.026028428098e+01  
  1.227439231158e+06  ,4.262321862256e+01  ,3.025821765633e+01  
  1.230268770812e+06  ,4.262111115693e+01  ,3.025614248549e+01  
  1.233104833229e+06  ,4.261899496401e+01  ,3.025405873723e+01  
  1.235947433444e+06  ,4.261687001180e+01  ,3.025196638023e+01  
  1.238796586530e+06  ,4.261473626821e+01  ,3.024986538313e+01  
  1.241652307592e+06  ,4.261259370114e+01  ,3.024775571451e+01  
  1.244514611771e+06  ,4.261044227827e+01  ,3.024563734277e+01  
  1.247383514243e+06  ,4.260828196727e+01  ,3.024351023630e+01  
  1.250259030217e+06  ,4.260611273578e+01  ,3.024137436343e+01  
  1.253141174941e+06  ,4.260393455130e+01  ,3.023922969241e+01  
  1.256029963694e+06  ,4.260174738119e+01  ,3.023707619130e+01  
  1.258925411794e+06  ,4.259955119285e+01  ,3.023491382824e+01  
  1.261827534590e+06  ,4.259734595353e+01  ,3.023274257118e+01  
  1.264736347471e+06  ,4.259513163037e+01  ,3.023056238804e+01  
  1.267651865857e+06  ,4.259290819048e+01  ,3.022837324664e+01  
  1.270574105208e+06  ,4.259067560086e+01  ,3.022617511471e+01  
  1.273503081016e+06  ,4.258843382847e+01  ,3.022396795997e+01  
  1.276438808811e+06  ,4.258618284011e+01  ,3.022175174995e+01  
  1.279381304157e+06  ,4.258392260259e+01  ,3.021952645224e+01  
  1.282330582656e+06  ,4.258165308257e+01  ,3.021729203422e+01  
  1.285286659943e+06  ,4.257937424665e+01  ,3.021504846326e+01  
  1.288249551693e+06  ,4.257708606133e+01  ,3.021279570663e+01  
  1.291219273613e+06  ,4.257478849307e+01  ,3.021053373155e+01  
  1.294195841450e+06  ,4.257248150824e+01  ,3.020826250513e+01  
  1.297179270984e+06  ,4.257016507310e+01  ,3.020598199443e+01  
  1.300169578033e+06  ,4.256783915383e+01  ,3.020369216641e+01  
  1.303166778452e+06  ,4.256550371655e+01  ,3.020139298795e+01  
  1.306170888131e+06  ,4.256315872729e+01  ,3.019908442589e+01  
  1.309181922999e+06  ,4.256080415203e+01  ,3.019676644696e+01  
  1.312199899019e+06  ,4.255843995659e+01  ,3.019443901780e+01  
  1.315224832192e+06  ,4.255606610681e+01  ,3.019210210502e+01  
  1.318256738556e+06  ,4.255368256838e+01  ,3.018975567511e+01  
  1.321295634186e+06  ,4.255128930691e+01  ,3.018739969452e+01  
  1.324341535194e+06  ,4.254888628801e+01  ,3.018503412960e+01  
  1.327394457729e+06  ,4.254647347707e+01  ,3.018265894661e+01  
  1.330454417978e+06  ,4.254405083956e+01  ,3.018027411178e+01  
  1.333521432163e+06  ,4.254161834072e+01  ,3.017787959123e+01  
  1.336595516546e+06  ,4.253917594585e+01  ,3.017547535101e+01  
  1.339676687425e+06  ,4.253672362007e+01  ,3.017306135709e+01  
  1.342764961137e+06  ,4.253426132846e+01  ,3.017063757541e+01  
  1.345860354056e+06  ,4.253178903599e+01  ,3.016820397173e+01  
  1.348962882591e+06  ,4.252930670763e+01  ,3.016576051187e+01  
  1.352072563194e+06  ,4.252681430818e+01  ,3.016330716147e+01  
  1.355189412351e+06  ,4.252431180241e+01  ,3.016084388616e+01  
  1.358313446587e+06  ,4.252179915500e+01  ,3.015837065144e+01  
  1.361444682466e+06  ,4.251927633057e+01  ,3.015588742281e+01  
  1.364583136588e+06  ,4.251674329367e+01  ,3.015339416563e+01  
  1.367728825595e+06  ,4.251420000869e+01  ,3.015089084520e+01  
  1.370881766164e+06  ,4.251164644005e+01  ,3.014837742679e+01  
  1.374041975012e+06  ,4.250908255201e+01  ,3.014585387552e+01  
  1.377209468893e+06  ,4.250650830885e+01  ,3.014332015653e+01  
  1.380384264602e+06  ,4.250392367465e+01  ,3.014077623480e+01  
  1.383566378971e+06  ,4.250132861355e+01  ,3.013822207533e+01  
  1.386755828871e+06  ,4.249872308944e+01  ,3.013565764292e+01  
  1.389952631213e+06  ,4.249610706635e+01  ,3.013308290245e+01  
  1.393156802945e+06  ,4.249348050804e+01  ,3.013049781861e+01  
  1.396368361055e+06  ,4.249084337832e+01  ,3.012790235610e+01  
  1.399587322572e+06  ,4.248819564085e+01  ,3.012529647947e+01  
  1.402813704562e+06  ,4.248553725927e+01  ,3.012268015327e+01  
  1.406047524129e+06  ,4.248286819709e+01  ,3.012005334192e+01  
  1.409288798421e+06  ,4.248018841780e+01  ,3.011741600981e+01  
  1.412537544622e+06  ,4.247749788480e+01  ,3.011476812129e+01  
  1.415793779957e+06  ,4.247479656139e+01  ,3.011210964055e+01  
  1.419057521689e+06  ,4.247208441083e+01  ,3.010944053181e+01  
  1.422328787122e+06  ,4.246936139629e+01  ,3.010676075916e+01  
  1.425607593602e+06  ,4.246662748088e+01  ,3.010407028661e+01  
  1.428893958511e+06  ,4.246388262761e+01  ,3.010136907815e+01  
  1.432187899273e+06  ,4.246112679945e+01  ,3.009865709770e+01  
  1.435489433353e+06  ,4.245835995926e+01  ,3.009593430905e+01  
  1.438798578255e+06  ,4.245558206987e+01  ,3.009320067598e+01  
  1.442115351524e+06  ,4.245279309400e+01  ,3.009045616219e+01  
  1.445439770745e+06  ,4.244999299436e+01  ,3.008770073133e+01  
  1.448771853544e+06  ,4.244718173350e+01  ,3.008493434693e+01  
  1.452111617587e+06  ,4.244435927398e+01  ,3.008215697252e+01  
  1.455459080581e+06  ,4.244152557826e+01  ,3.007936857153e+01  
  1.458814260275e+06  ,4.243868060871e+01  ,3.007656910733e+01  
  1.462177174456e+06  ,4.243582432764e+01  ,3.007375854321e+01  
  1.465547840955e+06  ,4.243295669731e+01  ,3.007093684239e+01  
  1.468926277643e+06  ,4.243007767990e+01  ,3.006810396808e+01  
  1.472312502432e+06  ,4.242718723755e+01  ,3.006525988340e+01  
  1.475706533275e+06  ,4.242428533225e+01  ,3.006240455137e+01  
  1.479108388168e+06  ,4.242137192599e+01  ,3.005953793497e+01  
  1.482518085145e+06  ,4.241844698069e+01  ,3.005665999715e+01  
  1.485935642287e+06  ,4.241551045821e+01  ,3.005377070076e+01  
  1.489361077710e+06  ,4.241256232028e+01  ,3.005087000858e+01  
  1.492794409579e+06  ,4.240960252864e+01  ,3.004795788336e+01  
  1.496235656094e+06  ,4.240663104491e+01  ,3.004503428778e+01  
  1.499684835502e+06  ,4.240364783068e+01  ,3.004209918444e+01  
  1.503141966090e+06  ,4.240065284744e+01  ,3.003915253589e+01  
  1.506607066186e+06  ,4.239764605668e+01  ,3.003619430466e+01  
  1.510080154164e+06  ,4.239462741971e+01  ,3.003322445314e+01  
  1.513561248436e+06  ,4.239159689791e+01  ,3.003024294371e+01  
  1.517050367459e+06  ,4.238855445248e+01  ,3.002724973870e+01  
  1.520547529732e+06  ,4.238550004466e+01  ,3.002424480038e+01  
  1.524052753797e+06  ,4.238243363557e+01  ,3.002122809095e+01  
  1.527566058238e+06  ,4.237935518620e+01  ,3.001819957249e+01  
  1.531087461682e+06  ,4.237626465765e+01  ,3.001515920717e+01  
  1.534616982799e+06  ,4.237316201082e+01  ,3.001210695697e+01  
  1.538154640303e+06  ,4.237004720654e+01  ,3.000904278386e+01  
  1.541700452949e+06  ,4.236692020570e+01  ,3.000596664978e+01  
  1.545254439538e+06  ,4.236378096902e+01  ,3.000287851658e+01  
  1.548816618912e+06  ,4.236062945721e+01  ,2.999977834607e+01  
  1.552387009958e+06  ,4.235746563089e+01  ,2.999666609999e+01  
  1.555965631605e+06  ,4.235428945070e+01  ,2.999354174008e+01  
  1.559552502826e+06  ,4.235110087704e+01  ,2.999040522789e+01  
  1.563147642640e+06  ,4.234789987048e+01  ,2.998725652513e+01  
  1.566751070108e+06  ,4.234468639137e+01  ,2.998409559326e+01  
  1.570362804333e+06  ,4.234146040003e+01  ,2.998092239378e+01  
  1.573982864466e+06  ,4.233822185685e+01  ,2.997773688816e+01  
  1.577611269699e+06  ,4.233497072196e+01  ,2.997453903776e+01  
  1.581248039270e+06  ,4.233170695559e+01  ,2.997132880391e+01  
  1.584893192461e+06  ,4.232843051782e+01  ,2.996810614789e+01  
  1.588546748597e+06  ,4.232514136876e+01  ,2.996487103096e+01  
  1.592208727051e+06  ,4.232183946843e+01  ,2.996162341431e+01  
  1.595879147236e+06  ,4.231852477671e+01  ,2.995836325902e+01  
  1.599558028614e+06  ,4.231519725359e+01  ,2.995509052627e+01  
  1.603245390690e+06  ,4.231185685887e+01  ,2.995180517701e+01  
  1.606941253012e+06  ,4.230850355238e+01  ,2.994850717232e+01  
  1.610645635178e+06  ,4.230513729381e+01  ,2.994519647306e+01  
  1.614358556826e+06  ,4.230175804295e+01  ,2.994187304025e+01  
  1.618080037643e+06  ,4.229836575937e+01  ,2.993853683465e+01  
  1.621810097358e+06  ,4.229496040264e+01  ,2.993518781708e+01  
  1.625548755750e+06  ,4.229154193238e+01  ,2.993182594835e+01  
  1.629296032639e+06  ,4.228811030806e+01  ,2.992845118920e+01  
  1.633051947894e+06  ,4.228466548911e+01  ,2.992506350027e+01  
  1.636816521427e+06  ,4.228120743493e+01  ,2.992166284221e+01  
  1.640589773199e+06  ,4.227773610488e+01  ,2.991824917564e+01  
  1.644371723214e+06  ,4.227425145825e+01  ,2.991482246111e+01  
  1.648162391525e+06  ,4.227075345431e+01  ,2.991138265911e+01  
  1.651961798228e+06  ,4.226724205225e+01  ,2.990792973017e+01  
  1.655769963469e+06  ,4.226371721122e+01  ,2.990446363466e+01  
  1.659586907437e+06  ,4.226017889045e+01  ,2.990098433308e+01  
  1.663412650370e+06  ,4.225662704886e+01  ,2.989749178568e+01  
  1.667247212551e+06  ,4.225306164558e+01  ,2.989398595286e+01  
  1.671090614310e+06  ,4.224948263956e+01  ,2.989046679488e+01  
  1.674942876026e+06  ,4.224588998976e+01  ,2.988693427198e+01  
  1.678804018122e+06  ,4.224228365511e+01  ,2.988338834440e+01  
  1.682674061070e+06  ,4.223866359441e+01  ,2.987982897230e+01  
  1.686553025388e+06  ,4.223502976656e+01  ,2.987625611585e+01  
  1.690440931643e+06  ,4.223138213025e+01  ,2.987266973511e+01  
  1.694337800447e+06  ,4.222772064427e+01  ,2.986906979021e+01  
  1.698243652461e+06  ,4.222404526737e+01  ,2.986545624118e+01  
  1.702158508394e+06  ,4.222035595813e+01  ,2.986182904803e+01  
  1.706082389003e+06  ,4.221665267524e+01  ,2.985818817075e+01  
  1.710015315090e+06  ,4.221293537726e+01  ,2.985453356927e+01  
  1.713957307508e+06  ,4.220920402279e+01  ,2.985086520358e+01  
  1.717908387157e+06  ,4.220545857028e+01  ,2.984718303350e+01  
  1.721868574985e+06  ,4.220169897824e+01  ,2.984348701890e+01  
  1.725837891990e+06  ,4.219792520515e+01  ,2.983977711965e+01  
  1.729816359215e+06  ,4.219413720937e+01  ,2.983605329553e+01  
  1.733803997754e+06  ,4.219033494935e+01  ,2.983231550638e+01  
  1.737800828749e+06  ,4.218651838340e+01  ,2.982856371190e+01  
  1.741806873391e+06  ,4.218268746983e+01  ,2.982479787185e+01  
  1.745822152920e+06  ,4.217884216697e+01  ,2.982101794595e+01  
  1.749846688624e+06  ,4.217498243305e+01  ,2.981722389386e+01  
  1.753880501841e+06  ,4.217110822626e+01  ,2.981341567523e+01  
  1.757923613958e+06  ,4.216721950485e+01  ,2.980959324972e+01  
  1.761976046411e+06  ,4.216331622698e+01  ,2.980575657696e+01  
  1.766037820686e+06  ,4.215939835080e+01  ,2.980190561656e+01  
  1.770108958317e+06  ,4.215546583444e+01  ,2.979804032809e+01  
  1.774189480890e+06  ,4.215151863594e+01  ,2.979416067107e+01  
  1.778279410038e+06  ,4.214755671337e+01  ,2.979026660508e+01  
  1.782378767447e+06  ,4.214358002483e+01  ,2.978635808964e+01  
  1.786487574851e+06  ,4.213958852829e+01  ,2.978243508426e+01  
  1.790605854035e+06  ,4.213558218175e+01  ,2.977849754841e+01  
  1.794733626832e+06  ,4.213156094319e+01  ,2.977454544160e+01  
  1.798870915128e+06  ,4.212752477057e+01  ,2.977057872329e+01  
  1.803017740859e+06  ,4.212347362178e+01  ,2.976659735288e+01  
  1.807174126010e+06  ,4.211940745474e+01  ,2.976260128982e+01  
  1.811340092619e+06  ,4.211532622738e+01  ,2.975859049360e+01  
  1.815515662773e+06  ,4.211122989749e+01  ,2.975456492353e+01  
  1.819700858609e+06  ,4.210711842300e+01  ,2.975052453908e+01  
  1.823895702319e+06  ,4.210299176170e+01  ,2.974646929964e+01  
  1.828100216142e+06  ,4.209884987142e+01  ,2.974239916454e+01  
  1.832314422371e+06  ,4.209469271000e+01  ,2.973831409322e+01  
  1.836538343348e+06  ,4.209052023515e+01  ,2.973421404499e+01  
  1.840772001468e+06  ,4.208633240472e+01  ,2.973009897926e+01  
  1.845015419179e+06  ,4.208212917642e+01  ,2.972596885536e+01  
  1.849268618977e+06  ,4.207791050801e+01  ,2.972182363262e+01  
  1.853531623414e+06  ,4.207367635724e+01  ,2.971766327042e+01  
  1.857804455091e+06  ,4.206942668184e+01  ,2.971348772809e+01  
  1.862087136662e+06  ,4.206516143948e+01  ,2.970929696496e+01  
  1.866379690834e+06  ,4.206088058791e+01  ,2.970509094038e+01  
  1.870682140365e+06  ,4.205658408483e+01  ,2.970086961370e+01  
  1.874994508067e+06  ,4.205227188789e+01  ,2.969663294422e+01  
  1.879316816803e+06  ,4.204794395484e+01  ,2.969238089134e+01  
  1.883649089489e+06  ,4.204360024330e+01  ,2.968811341436e+01  
  1.887991349096e+06  ,4.203924071096e+01  ,2.968383047265e+01  
  1.892343618644e+06  ,4.203486531551e+01  ,2.967953202553e+01  
  1.896705921211e+06  ,4.203047401458e+01  ,2.967521803235e+01  
  1.901078279923e+06  ,4.202606676584e+01  ,2.967088845250e+01  
  1.905460717963e+06  ,4.202164352701e+01  ,2.966654324538e+01  
  1.909853258566e+06  ,4.201720425565e+01  ,2.966218237026e+01  
  1.914255925020e+06  ,4.201274890947e+01  ,2.965780578659e+01  
  1.918668740670e+06  ,4.200827744617e+01  ,2.965341345376e+01  
  1.923091728910e+06  ,4.200378982336e+01  ,2.964900533117e+01  
  1.927524913190e+06  ,4.199928599872e+01  ,2.964458137821e+01  
  1.931968317016e+06  ,4.199476592992e+01  ,2.964014155432e+01  
  1.936421963946e+06  ,4.199022957463e+01  ,2.963568581894e+01  
  1.940885877592e+06  ,4.198567689055e+01  ,2.963121413151e+01  
  1.945360081622e+06  ,4.198110783537e+01  ,2.962672645153e+01  
  1.949844599757e+06  ,4.197652236672e+01  ,2.962222273840e+01  
  1.954339455775e+06  ,4.197192044233e+01  ,2.961770295167e+01  
  1.958844673505e+06  ,4.196730201997e+01  ,2.961316705091e+01  
  1.963360276835e+06  ,4.196266705729e+01  ,2.960861499556e+01  
  1.967886289706e+06  ,4.195801551204e+01  ,2.960404674522e+01  
  1.972422736114e+06  ,4.195334734198e+01  ,2.959946225947e+01  
  1.976969640111e+06  ,4.194866250483e+01  ,2.959486149788e+01  
  1.981527025804e+06  ,4.194396095838e+01  ,2.959024442008e+01  
  1.986094917357e+06  ,4.193924266041e+01  ,2.958561098570e+01  
  1.990673338987e+06  ,4.193450756873e+01  ,2.958096115445e+01  
  1.995262314968e+06  ,4.192975564113e+01  ,2.957629488596e+01  
  1.999861869632e+06  ,4.192498683547e+01  ,2.957161213999e+01  
  2.004472027364e+06  ,4.192020110957e+01  ,2.956691287628e+01  
  2.009092812608e+06  ,4.191539842129e+01  ,2.956219705457e+01  
  2.013724249862e+06  ,4.191057872856e+01  ,2.955746463469e+01  
